"","id","p_value","significant","significant_fdr"
"2816","AT2G39420","0.00122043515040218","TRUE","TRUE"
"279","AT1G10095","0.00122527029520179","TRUE","TRUE"
"6578","AT5G40640","0.00122811141858391","TRUE","TRUE"
"1191","AT1G53490","0.00122926802770864","TRUE","TRUE"
"2607","AT2G32690","0.00123382238539165","TRUE","TRUE"
"535","AT1G18290","0.00124501208684753","TRUE","TRUE"
"5508","AT4G35100","0.00125029155024871","TRUE","TRUE"
"2530","AT2G30360","0.00130819735850759","TRUE","TRUE"
"4127","AT3G50890","0.00131229030701185","TRUE","TRUE"
"6466","AT5G35100","0.00131995479452825","TRUE","TRUE"
"6104","AT5G16050","0.00133830788509476","TRUE","TRUE"
"7149","AT5G60050","0.00133930567501863","TRUE","TRUE"
"4239","AT3G54110","0.00134227460109875","TRUE","TRUE"
"4375","AT3G58140","0.00134832014275601","TRUE","TRUE"
"4795","AT4G12490","0.0013641612964091","TRUE","TRUE"
"1699","AT1G73010","0.0013708760655177","TRUE","TRUE"
"7190","AT5G61920","0.00137625637690008","TRUE","TRUE"
"4651","AT4G04630","0.00138752408188481","TRUE","TRUE"
"1780","AT1G75690","0.00138817116802273","TRUE","TRUE"
"5630","AT4G38700","0.00141228433503176","TRUE","FALSE"
"7037","AT5G56040","0.00143443461378637","TRUE","FALSE"
"4560","AT4G01420","0.00144661239709002","TRUE","FALSE"
"7269","AT5G64510","0.00144827199428885","TRUE","FALSE"
"4594","AT4G02280","0.00146548187063427","TRUE","FALSE"
"1184","AT1G53310","0.00147832794886161","TRUE","FALSE"
"3727","AT3G22060","0.00148181306801279","TRUE","FALSE"
"76","AT1G03370","0.00148784785274239","TRUE","FALSE"
"846","AT1G29980","0.00150370923712718","TRUE","FALSE"
"714","AT1G24145","0.00150567518740423","TRUE","FALSE"
"1459","AT1G65295","0.00151769441898261","TRUE","FALSE"
"2031","AT2G04040","0.00152220880643105","TRUE","FALSE"
"3516","AT3G14750","0.00152234270435956","TRUE","FALSE"
"6349","AT5G24580","0.00152379223197283","TRUE","FALSE"
"4016","AT3G46930","0.00153406597280691","TRUE","FALSE"
"1138","AT1G51860","0.00154874668413482","TRUE","FALSE"
"1193","AT1G53540","0.00157986435447141","TRUE","FALSE"
"4680","AT4G06487","0.00158023475758996","TRUE","FALSE"
"6725","AT5G44910","0.0016554048886699","TRUE","FALSE"
"2972","AT2G43620","0.00168145399561688","TRUE","FALSE"
"5695","AT5G01540","0.00169673321338979","TRUE","FALSE"
"982","AT1G35516","0.00171251435834358","TRUE","FALSE"
"6793","AT5G47630","0.00173407011013284","TRUE","FALSE"
"296","AT1G10585","0.00177543943689529","TRUE","FALSE"
"2032","AT2G04070","0.00180057011651222","TRUE","FALSE"
"6464","AT5G34940","0.0018442278978932","TRUE","FALSE"
"2702","AT2G35850","0.00186422783869344","TRUE","FALSE"
"1171","AT1G53100","0.00186490956878906","TRUE","FALSE"
"5811","AT5G05440","0.00187166356371876","TRUE","FALSE"
"4860","AT4G14550","0.00192301345903701","TRUE","FALSE"
