"","id","p_value","significant","significant_fdr"
"1310","AT4G26910","0.0318473246608591","TRUE","FALSE"
"29","AT1G05010","0.0318473246608604","TRUE","FALSE"
"1439","AT5G03110","0.0321422739872795","TRUE","FALSE"
"218","AT1G30730","0.0330104350900351","TRUE","FALSE"
"1726","AT5G50840","0.0333835859366939","TRUE","FALSE"
"1492","AT5G11340","0.033384378946278","TRUE","FALSE"
"40","AT1G07160","0.033384680858027","TRUE","FALSE"
"1355","AT4G32980","0.0333849665786015","TRUE","FALSE"
"195","AT1G27930","0.0333899254105457","TRUE","FALSE"
"354","AT1G64355","0.0333903878041075","TRUE","FALSE"
"540","AT2G16400","0.0334474257822091","TRUE","FALSE"
"222","AT1G31130","0.0334486081119275","TRUE","FALSE"
"1746","AT5G54160","0.0341247735696093","TRUE","FALSE"
"121","AT1G16680","0.0341247735696321","TRUE","FALSE"
"1165","AT4G08500","0.0346605702133868","TRUE","FALSE"
"106","AT1G15430","0.0348752224516686","TRUE","FALSE"
"711","AT2G39530","0.0350787079401259","TRUE","FALSE"
"481","AT1G78570","0.0359155467962133","TRUE","FALSE"
"542","AT2G17120","0.0360746362927762","TRUE","FALSE"
"132","AT1G18620","0.0362998890418275","TRUE","FALSE"
"691","AT2G36880","0.0366863567616555","TRUE","FALSE"
"673","AT2G34860","0.0368629429618708","TRUE","FALSE"
"1769","AT5G57550","0.0371204490425464","TRUE","FALSE"
"1845","AT5G67340","0.0377313626445008","TRUE","FALSE"
"703","AT2G38550","0.0377318226445565","TRUE","FALSE"
"820","AT3G08940","0.037848751586026","TRUE","FALSE"
"977","AT3G44720","0.0392650654934177","TRUE","FALSE"
"1414","AT4G39770","0.0392652952038979","TRUE","FALSE"
"1835","AT5G65390","0.0392652952054835","TRUE","FALSE"
"1226","AT4G18170","0.0392669657385147","TRUE","FALSE"
"264","AT1G49490","0.0395327454106282","TRUE","FALSE"
"1503","AT5G12420","0.0401348776458997","TRUE","FALSE"
"412","AT1G70590","0.0401389412024909","TRUE","FALSE"
"1249","AT4G20280","0.0404750136245021","TRUE","FALSE"
"1209","AT4G15730","0.0404766379099675","TRUE","FALSE"
"878","AT3G15095","0.0404835466621762","TRUE","FALSE"
"63","AT1G11060","0.0405928474315861","TRUE","FALSE"
"1191","AT4G12480","0.0407303835130988","TRUE","FALSE"
"1159","AT4G04370","0.0408707242848263","TRUE","FALSE"
"131","AT1G18300","0.0412458030799288","TRUE","FALSE"
"1600","AT5G25260","0.0413085421647781","TRUE","FALSE"
"1810","AT5G62790","0.0421025213725902","TRUE","FALSE"
"1695","AT5G46110","0.042816821750484","TRUE","FALSE"
"550","AT2G18193","0.0442163210251608","TRUE","FALSE"
"1615","AT5G27920","0.0442325828481273","TRUE","FALSE"
"15","AT1G02820","0.0443517654224761","TRUE","FALSE"
"495","AT1G80300","0.0447743328652192","TRUE","FALSE"
"1738","AT5G52830","0.0452520237239874","TRUE","FALSE"
"1657","AT5G42080","0.0459173592779223","TRUE","FALSE"
"185","AT1G24530","0.0460685638866933","TRUE","FALSE"
"667","AT2G34430","0.0460686114651507","TRUE","FALSE"
"732","AT2G42360","0.04606892288964","TRUE","FALSE"
"1635","AT5G38210","0.04606892288964","TRUE","FALSE"
"1833","AT5G64940","0.04606928583448","TRUE","FALSE"
"429","AT1G73060","0.0460708176679238","TRUE","FALSE"
"1660","AT5G42140","0.0460727100352945","TRUE","FALSE"
"1476","AT5G08790","0.0460727100381743","TRUE","FALSE"
"1390","AT4G36670","0.0460729324938422","TRUE","FALSE"
"1024","AT3G50550","0.0461310237127058","TRUE","FALSE"
"239","AT1G33811","0.0464167874017878","TRUE","FALSE"
"881","AT3G15570","0.0466600437040974","TRUE","FALSE"
"1828","AT5G64460","0.0466636530947358","TRUE","FALSE"
"851","AT3G12950","0.0466656932352745","TRUE","FALSE"
"1239","AT4G18980","0.0466722127298638","TRUE","FALSE"
"1033","AT3G51330","0.0466936370222217","TRUE","FALSE"
"482","AT1G78870","0.0476270928286879","TRUE","FALSE"
"42","AT1G07705","0.0478044431896337","TRUE","FALSE"
"1564","AT5G19230","0.0481237479658964","TRUE","FALSE"
"168","AT1G22410","0.0481239807992316","TRUE","FALSE"
"563","AT2G20570","0.0481265336231689","TRUE","FALSE"
"1108","AT3G60290","0.0481278641929109","TRUE","FALSE"
"159","AT1G21260","0.0481278641973292","TRUE","FALSE"
"802","AT3G05120","0.048128118129849","TRUE","FALSE"
"111","AT1G15550","0.0481353465495906","TRUE","FALSE"
"8","AT1G02080","0.0481822726942404","TRUE","FALSE"
"165","AT1G22200","0.0481832201587237","TRUE","FALSE"
"1111","AT3G60540","0.0494055266040429","TRUE","FALSE"
"516","AT2G04080","0.0499384173186421","TRUE","FALSE"
"191","AT1G26560","0.0499947511758242","TRUE","FALSE"
"1259","AT4G21390","0.0521417109766512","FALSE","FALSE"
"1844","AT5G67090","0.0521417109766526","FALSE","FALSE"
"246","AT1G42480","0.0523516073243782","FALSE","FALSE"
"1692","AT5G45750","0.0534776174378473","FALSE","FALSE"
"1440","AT5G03120","0.0543544464369198","FALSE","FALSE"
"1056","AT3G53180","0.0543554171668329","FALSE","FALSE"
"1326","AT4G29700","0.0543554171712969","FALSE","FALSE"
"688","AT2G36380","0.054356972413287","FALSE","FALSE"
"523","AT2G06850","0.0552405669728506","FALSE","FALSE"
"1117","AT3G62030","0.0558288704433558","FALSE","FALSE"
"355","AT1G64400","0.0563396473363892","FALSE","FALSE"
"543","AT2G17230","0.056348657985342","FALSE","FALSE"
"270","AT1G50900","0.0570652943054603","FALSE","FALSE"
"1424","AT5G01540","0.0570676386229988","FALSE","FALSE"
"59","AT1G10370","0.0578416868678112","FALSE","FALSE"
"212","AT1G29990","0.057849899411832","FALSE","FALSE"
"1386","AT4G36550","0.0603443743024101","FALSE","FALSE"
"1756","AT5G55990","0.0607037869391667","FALSE","FALSE"
"1281","AT4G23540","0.0613484422637386","FALSE","FALSE"
"608","AT2G27040","0.0618402223912816","FALSE","FALSE"
"596","AT2G25080","0.0625348201132323","FALSE","FALSE"
"689","AT2G36690","0.0642755175860781","FALSE","FALSE"
"468","AT1G76955","0.0644536574032011","FALSE","FALSE"
"1778","AT5G58290","0.0648129313240414","FALSE","FALSE"
"1304","AT4G26060","0.0648146066706429","FALSE","FALSE"
"1044","AT3G52150","0.0648171216891014","FALSE","FALSE"
"1393","AT4G36940","0.0648175595868131","FALSE","FALSE"
"606","AT2G26740","0.0648184072339335","FALSE","FALSE"
"1094","AT3G57330","0.0656774555903214","FALSE","FALSE"
"758","AT2G45570","0.066099705495965","FALSE","FALSE"
"1297","AT4G25260","0.066952929208591","FALSE","FALSE"
"257","AT1G45474","0.0674055593861706","FALSE","FALSE"
"640","AT2G30980","0.0674055593861706","FALSE","FALSE"
"170","AT1G22530","0.0674090227336508","FALSE","FALSE"
"1213","AT4G16060","0.0674090227343299","FALSE","FALSE"
"1175","AT4G10180","0.0674113070065536","FALSE","FALSE"
"95","AT1G14410","0.0677095779333949","FALSE","FALSE"
"1244","AT4G19515","0.0677099289609029","FALSE","FALSE"
"999","AT3G47420","0.0681179056338682","FALSE","FALSE"
"344","AT1G62520","0.0681181133233158","FALSE","FALSE"
"1543","AT5G16150","0.0681222840879218","FALSE","FALSE"
"119","AT1G16130","0.0687284396549624","FALSE","FALSE"
"832","AT3G10740","0.0687284396559309","FALSE","FALSE"
"89","AT1G14030","0.0689278634343585","FALSE","FALSE"
"1599","AT5G25250","0.0694114250127185","FALSE","FALSE"
"1701","AT5G46780","0.0694120776976307","FALSE","FALSE"
"934","AT3G23700","0.0694127926521721","FALSE","FALSE"
"1083","AT3G55800","0.0694154231996231","FALSE","FALSE"
"1408","AT4G38860","0.0694216647239787","FALSE","FALSE"
"1183","AT4G11660","0.0694245440253025","FALSE","FALSE"
"1732","AT5G51820","0.0697714702428084","FALSE","FALSE"
"674","AT2G34940","0.07041761590409","FALSE","FALSE"
"872","AT3G14415","0.072607608033193","FALSE","FALSE"
"367","AT1G65610","0.0732229973928199","FALSE","FALSE"
"507","AT2G01590","0.0734704946018103","FALSE","FALSE"
"1292","AT4G24750","0.0735041480661917","FALSE","FALSE"
"1625","AT5G35490","0.0735093183932351","FALSE","FALSE"
"649","AT2G31865","0.0735131226073463","FALSE","FALSE"
"1349","AT4G31580","0.0735156301313646","FALSE","FALSE"
"1454","AT5G05440","0.0738008217835865","FALSE","FALSE"
"1203","AT4G14830","0.0742084883519235","FALSE","FALSE"
"480","AT1G78460","0.074851651142755","FALSE","FALSE"
"856","AT3G13300","0.0749413530335339","FALSE","FALSE"
"226","AT1G31800","0.0749420393015423","FALSE","FALSE"
"118","AT1G16090","0.0755303523423161","FALSE","FALSE"
"1663","AT5G42830","0.0787359255573997","FALSE","FALSE"
"870","AT3G14280","0.0787366633263517","FALSE","FALSE"
"1245","AT4G19540","0.0787391820079453","FALSE","FALSE"
"1237","AT4G18890","0.0787412017444714","FALSE","FALSE"
"1146","AT4G02330","0.0788913234110803","FALSE","FALSE"
"782","AT3G02040","0.079050536789141","FALSE","FALSE"
"376","AT1G66570","0.0792221683099704","FALSE","FALSE"
"256","AT1G45170","0.0792532874554577","FALSE","FALSE"
"1252","AT4G20480","0.0795116240325756","FALSE","FALSE"
"1666","AT5G43450","0.0795184254597136","FALSE","FALSE"
"1577","AT5G22545","0.079518425462146","FALSE","FALSE"
"1662","AT5G42750","0.0801232449496383","FALSE","FALSE"
"82","AT1G13250","0.0815303019447709","FALSE","FALSE"
"1361","AT4G33700","0.0823295778759773","FALSE","FALSE"
"237","AT1G32960","0.0823319642393265","FALSE","FALSE"
"1071","AT3G54960","0.0823323852380234","FALSE","FALSE"
"727","AT2G41310","0.0823328612289134","FALSE","FALSE"
"1437","AT5G02820","0.0824873720409926","FALSE","FALSE"
"1023","AT3G50480","0.0831747503378413","FALSE","FALSE"
"1340","AT4G30440","0.0831759494496854","FALSE","FALSE"
"1040","AT3G51510","0.0831759494534823","FALSE","FALSE"
"1103","AT3G59650","0.0831759494547507","FALSE","FALSE"
"322","AT1G59710","0.0831768425205027","FALSE","FALSE"
"1047","AT3G52190","0.0831792445396793","FALSE","FALSE"
"1574","AT5G21920","0.0831792445396793","FALSE","FALSE"
"1764","AT5G57110","0.0831818066169842","FALSE","FALSE"
"1682","AT5G44680","0.0831856175122183","FALSE","FALSE"
"726","AT2G41110","0.0832651175113935","FALSE","FALSE"
"1100","AT3G59080","0.0834716155650604","FALSE","FALSE"
"186","AT1G25220","0.0837702780839123","FALSE","FALSE"
"1646","AT5G40150","0.0839478563864008","FALSE","FALSE"
"169","AT1G22470","0.0839542659425293","FALSE","FALSE"
"18","AT1G03310","0.0845637460471062","FALSE","FALSE"
"1392","AT4G36730","0.0861710391712225","FALSE","FALSE"
"1434","AT5G02240","0.086648621632462","FALSE","FALSE"
"1364","AT4G34060","0.0866508868940166","FALSE","FALSE"
"566","AT2G21300","0.0869083469292998","FALSE","FALSE"
"1228","AT4G18270","0.0878880463644738","FALSE","FALSE"
"1132","AT4G00570","0.0879913512038961","FALSE","FALSE"
"966","AT3G33530","0.0895370405552658","FALSE","FALSE"
"1430","AT5G01900","0.0895370405552658","FALSE","FALSE"
"1344","AT4G30890","0.0895387315967604","FALSE","FALSE"
"836","AT3G11020","0.0895393059426326","FALSE","FALSE"
"1581","AT5G23510","0.0895453867615874","FALSE","FALSE"
"1360","AT4G33666","0.0898118960483231","FALSE","FALSE"
"1489","AT5G10810","0.0910930660480086","FALSE","FALSE"
"435","AT1G73810","0.0912249667417687","FALSE","FALSE"
"417","AT1G71410","0.0912255135711477","FALSE","FALSE"
"279","AT1G51820","0.0912359344019617","FALSE","FALSE"
"778","AT3G01290","0.0915360272921161","FALSE","FALSE"
"1841","AT5G66675","0.0916870932096017","FALSE","FALSE"
"1630","AT5G37440","0.0932272010606303","FALSE","FALSE"
"1653","AT5G41340","0.0932272010606303","FALSE","FALSE"
"310","AT1G55480","0.09327512905462","FALSE","FALSE"
"1019","AT3G50240","0.0941887851019703","FALSE","FALSE"
"951","AT3G26570","0.0942018557883478","FALSE","FALSE"
"498","AT1G80460","0.0945267593138749","FALSE","FALSE"
"1688","AT5G45380","0.0959116066145168","FALSE","FALSE"
"399","AT1G69060","0.0959120215939608","FALSE","FALSE"
"1387","AT4G36640","0.0959124291776254","FALSE","FALSE"
"585","AT2G23320","0.0959135877833332","FALSE","FALSE"
"1724","AT5G50430","0.0959137343893086","FALSE","FALSE"
"277","AT1G51790","0.0959139244449894","FALSE","FALSE"
"1188","AT4G12390","0.0959149429763743","FALSE","FALSE"
"1242","AT4G19170","0.0959155579756113","FALSE","FALSE"
"230","AT1G32120","0.0959196454318437","FALSE","FALSE"
"1401","AT4G37870","0.0959306084221786","FALSE","FALSE"
"1391","AT4G36680","0.0960797846528042","FALSE","FALSE"
"444","AT1G75190","0.0968878871596664","FALSE","FALSE"
"134","AT1G18950","0.0971511615090527","FALSE","FALSE"
"410","AT1G70520","0.0971511615101007","FALSE","FALSE"
"98","AT1G14580","0.0971602648208654","FALSE","FALSE"
"1241","AT4G19100","0.0972503101673006","FALSE","FALSE"
"331","AT1G61100","0.0974271553217829","FALSE","FALSE"
"1645","AT5G39740","0.0974462958232723","FALSE","FALSE"
"760","AT2G45990","0.0993711120533878","FALSE","FALSE"
"697","AT2G37710","0.0993738896694453","FALSE","FALSE"
"393","AT1G68620","0.0993738896717532","FALSE","FALSE"
"1189","AT4G12420","0.100030023469977","FALSE","FALSE"
"341","AT1G62422","0.100030570849872","FALSE","FALSE"
"1609","AT5G26230","0.100043348557584","FALSE","FALSE"
"723","AT2G41010","0.100043348574817","FALSE","FALSE"
"1178","AT4G10930","0.100047966169575","FALSE","FALSE"
"715","AT2G40030","0.100403319455721","FALSE","FALSE"
"971","AT3G43270","0.100406722060382","FALSE","FALSE"
"24","AT1G04340","0.100411251415652","FALSE","FALSE"
"1832","AT5G64905","0.100424840931898","FALSE","FALSE"
"1496","AT5G11670","0.105056261358366","FALSE","FALSE"
"1181","AT4G11330","0.106790497913635","FALSE","FALSE"
"1013","AT3G49170","0.108277884943333","FALSE","FALSE"
"96","AT1G14520","0.108321936889999","FALSE","FALSE"
"1311","AT4G26970","0.108912179340129","FALSE","FALSE"
"1471","AT5G08370","0.108997228670196","FALSE","FALSE"
"90","AT1G14130","0.109147177725535","FALSE","FALSE"
"319","AT1G58602","0.109432752416147","FALSE","FALSE"
"899","AT3G18440","0.10946526621108","FALSE","FALSE"
"1404","AT4G38020","0.11124722444692","FALSE","FALSE"
"55","AT1G09932","0.111247563474062","FALSE","FALSE"
"765","AT2G46820","0.111247910300546","FALSE","FALSE"
"1507","AT5G13080","0.111249099985489","FALSE","FALSE"
"581","AT2G23000","0.111268010502036","FALSE","FALSE"
"1814","AT5G62960","0.111940551872331","FALSE","FALSE"
"1385","AT4G36220","0.112407030284512","FALSE","FALSE"
"1542","AT5G16080","0.115214115135424","FALSE","FALSE"
"1230","AT4G18430","0.115553586774867","FALSE","FALSE"
"962","AT3G29034","0.117212291616477","FALSE","FALSE"
"396","AT1G68725","0.117212825128371","FALSE","FALSE"
"1410","AT4G39040","0.117212825134934","FALSE","FALSE"
"1419","AT5G01040","0.117212825134935","FALSE","FALSE"
"1818","AT5G63780","0.117214050872085","FALSE","FALSE"
"1588","AT5G24230","0.117215568886531","FALSE","FALSE"
"845","AT3G12550","0.117216352781521","FALSE","FALSE"
"1384","AT4G36010","0.117216352782859","FALSE","FALSE"
"996","AT3G47250","0.117219942067245","FALSE","FALSE"
"816","AT3G07680","0.117241256497966","FALSE","FALSE"
"1085","AT3G56040","0.117806867102333","FALSE","FALSE"
"248","AT1G43560","0.117807219538092","FALSE","FALSE"
"595","AT2G24850","0.118075619432119","FALSE","FALSE"
"1073","AT3G55040","0.118179931529169","FALSE","FALSE"
"76","AT1G12860","0.118180607636454","FALSE","FALSE"
"1462","AT5G07030","0.118180607637144","FALSE","FALSE"
"1691","AT5G45680","0.118215422506607","FALSE","FALSE"
"1409","AT4G38930","0.118701834762403","FALSE","FALSE"
"1141","AT4G01810","0.118896577707419","FALSE","FALSE"
"228","AT1G32060","0.119180747346995","FALSE","FALSE"
"1327","AT4G29740","0.120860501698519","FALSE","FALSE"
"1343","AT4G30690","0.121215996163949","FALSE","FALSE"
"94","AT1G14345","0.121428430239913","FALSE","FALSE"
"1079","AT3G55510","0.121429077885785","FALSE","FALSE"
"262","AT1G48850","0.121429077887613","FALSE","FALSE"
"1081","AT3G55610","0.12142907788785","FALSE","FALSE"
"1678","AT5G44410","0.12143144561029","FALSE","FALSE"
"753","AT2G44790","0.121432335159124","FALSE","FALSE"
"293","AT1G53160","0.121435324152568","FALSE","FALSE"
"1352","AT4G31920","0.121436000426405","FALSE","FALSE"
"315","AT1G57790","0.121437852489327","FALSE","FALSE"
"767","AT2G47140","0.121447595341025","FALSE","FALSE"
"259","AT1G48175","0.121457374469205","FALSE","FALSE"
"829","AT3G10405","0.121999646342084","FALSE","FALSE"
"250","AT1G43886","0.122373654662329","FALSE","FALSE"
"1799","AT5G60890","0.122882189580249","FALSE","FALSE"
"232","AT1G32350","0.122882398999393","FALSE","FALSE"
"1021","AT3G50440","0.122882755517505","FALSE","FALSE"
"1095","AT3G57550","0.122885482019555","FALSE","FALSE"
"1633","AT5G37660","0.122890804983678","FALSE","FALSE"
"1497","AT5G11730","0.123209172468944","FALSE","FALSE"
"143","AT1G19640","0.123528245071374","FALSE","FALSE"
