"","id","p_value","significant","significant_fdr"
"3508","AT1G75990","0.999999999999991","FALSE","FALSE"
"3602","AT1G77540","0.999999999999991","FALSE","FALSE"
"3649","AT1G78210","0.999999999999991","FALSE","FALSE"
"3695","AT1G79040","0.999999999999991","FALSE","FALSE"
"3748","AT1G79850","0.999999999999991","FALSE","FALSE"
"3763","AT1G80040","0.999999999999991","FALSE","FALSE"
"3846","AT2G01470","0.999999999999991","FALSE","FALSE"
"3849","AT2G01570","0.999999999999991","FALSE","FALSE"
"4100","AT2G07782","0.999999999999991","FALSE","FALSE"
"4115","AT2G10600","0.999999999999991","FALSE","FALSE"
"4181","AT2G14910","0.999999999999991","FALSE","FALSE"
"4287","AT2G17450","0.999999999999991","FALSE","FALSE"
"4500","AT2G21140","0.999999999999991","FALSE","FALSE"
"4701","AT2G25430","0.999999999999991","FALSE","FALSE"
"4796","AT2G26975","0.999999999999991","FALSE","FALSE"
"4837","AT2G27720","0.999999999999991","FALSE","FALSE"
"5061","AT2G31490","0.999999999999991","FALSE","FALSE"
"5181","AT2G33470","0.999999999999991","FALSE","FALSE"
"5320","AT2G35940","0.999999999999991","FALSE","FALSE"
"5384","AT2G36990","0.999999999999991","FALSE","FALSE"
"5476","AT2G38530","0.999999999999991","FALSE","FALSE"
"5512","AT2G39010","0.999999999999991","FALSE","FALSE"
"5624","AT2G40650","0.999999999999991","FALSE","FALSE"
"5840","AT2G43970","0.999999999999991","FALSE","FALSE"
"5970","AT2G46150","0.999999999999991","FALSE","FALSE"
"6043","AT2G47240","0.999999999999991","FALSE","FALSE"
"6059","AT2G47490","0.999999999999991","FALSE","FALSE"
"6104","AT3G01100","0.999999999999991","FALSE","FALSE"
"6238","AT3G03050","0.999999999999991","FALSE","FALSE"
"6623","AT3G09050","0.999999999999991","FALSE","FALSE"
"6749","AT3G11120","0.999999999999991","FALSE","FALSE"
"6903","AT3G13470","0.999999999999991","FALSE","FALSE"
"7048","AT3G15710","0.999999999999991","FALSE","FALSE"
"7187","AT3G17880","0.999999999999991","FALSE","FALSE"
"7198","AT3G18035","0.999999999999991","FALSE","FALSE"
"7471","AT3G22530","0.999999999999991","FALSE","FALSE"
"7491","AT3G22950","0.999999999999991","FALSE","FALSE"
"7597","AT3G24830","0.999999999999991","FALSE","FALSE"
"7649","AT3G25805","0.999999999999991","FALSE","FALSE"
"7703","AT3G26730","0.999999999999991","FALSE","FALSE"
"7747","AT3G27380","0.999999999999991","FALSE","FALSE"
"7794","AT3G28430","0.999999999999991","FALSE","FALSE"
"7916","AT3G43610","0.999999999999991","FALSE","FALSE"
"8012","AT3G46090","0.999999999999991","FALSE","FALSE"
"8023","AT3G46440","0.999999999999991","FALSE","FALSE"
"8083","AT3G47670","0.999999999999991","FALSE","FALSE"
"8283","AT3G51370","0.999999999999991","FALSE","FALSE"
"8534","AT3G55330","0.999999999999991","FALSE","FALSE"
"8710","AT3G58140","0.999999999999991","FALSE","FALSE"
"8724","AT3G58560","0.999999999999991","FALSE","FALSE"
"8819","AT3G60245","0.999999999999991","FALSE","FALSE"
"8876","AT3G61220","0.999999999999991","FALSE","FALSE"
"9172","AT4G02350","0.999999999999991","FALSE","FALSE"
"9194","AT4G02600","0.999999999999991","FALSE","FALSE"
"9253","AT4G03520","0.999999999999991","FALSE","FALSE"
"9508","AT4G11280","0.999999999999991","FALSE","FALSE"
"9890","AT4G17510","0.999999999999991","FALSE","FALSE"
"10043","AT4G20360","0.999999999999991","FALSE","FALSE"
"10077","AT4G21380","0.999999999999991","FALSE","FALSE"
"10094","AT4G21620","0.999999999999991","FALSE","FALSE"
"10156","AT4G22740","0.999999999999991","FALSE","FALSE"
"10243","AT4G24160","0.999999999999991","FALSE","FALSE"
"10421","AT4G27090","0.999999999999991","FALSE","FALSE"
"10573","AT4G29590","0.999999999999991","FALSE","FALSE"
"10771","AT4G32770","0.999999999999991","FALSE","FALSE"
"10837","AT4G33740","0.999999999999991","FALSE","FALSE"
"10870","AT4G34230","0.999999999999991","FALSE","FALSE"
"10931","AT4G35260","0.999999999999991","FALSE","FALSE"
"10996","AT4G36250","0.999999999999991","FALSE","FALSE"
"11012","AT4G36530","0.999999999999991","FALSE","FALSE"
"11058","AT4G37270","0.999999999999991","FALSE","FALSE"
