"","X","id","p_value","significant","significant_fdr"
"328",1052,"AT3G52750",0.0837239455608036,FALSE,FALSE
"329",1273,"AT4G23020",0.0848244809758393,FALSE,FALSE
"330",170,"AT1G22470",0.0858370842251693,FALSE,FALSE
"331",535,"AT2G15490",0.08609104991645,FALSE,FALSE
"332",1595,"AT5G24570",0.0865236625176275,FALSE,FALSE
"333",1582,"AT5G23510",0.0879569558006867,FALSE,FALSE
"334",1244,"AT4G19230",0.0879569558006953,FALSE,FALSE
"335",1615,"AT5G27430",0.0891778533148105,FALSE,FALSE
"336",917,"AT3G21230",0.089537040543862,FALSE,FALSE
"337",1823,"AT5G63800",0.0895373985912303,FALSE,FALSE
"338",798,"AT3G04340",0.0895424736969489,FALSE,FALSE
"339",1258,"AT4G21120",0.0895433555569377,FALSE,FALSE
"340",1744,"AT5G52920",0.0912204129812721,FALSE,FALSE
"341",677,"AT2G35130",0.0919225528749413,FALSE,FALSE
"342",83,"AT1G13250",0.0935206640431489,FALSE,FALSE
"343",1236,"AT4G18740",0.0936297479932458,FALSE,FALSE
"344",547,"AT2G17520",0.0942583699955188,FALSE,FALSE
"345",1029,"AT3G50950",0.0942685370818578,FALSE,FALSE
"346",492,"AT1G79600",0.0951116732970772,FALSE,FALSE
"347",81,"AT1G13090",0.0959108122917123,FALSE,FALSE
"348",1092,"AT3G57050",0.0959116065966286,FALSE,FALSE
"349",303,"AT1G54115",0.0959124291776254,FALSE,FALSE
"350",498,"AT1G80450",0.0959139244423403,FALSE,FALSE
"351",1116,"AT3G61630",0.0959139244519169,FALSE,FALSE
"352",473,"AT1G77440",0.0959178206067199,FALSE,FALSE
"353",1310,"AT4G26890",0.0971511615088173,FALSE,FALSE
"354",61,"AT1G10560",0.0971575387492958,FALSE,FALSE
"355",786,"AT3G02468",0.0971575387522373,FALSE,FALSE
"356",1745,"AT5G53050",0.0972085832332281,FALSE,FALSE
"357",18,"AT1G02930",0.0984616137605436,FALSE,FALSE
"358",1489,"AT5G10800",0.0993699528073737,FALSE,FALSE
"359",996,"AT3G46930",0.0993710586323077,FALSE,FALSE
"360",1546,"AT5G16310",0.0993732935763254,FALSE,FALSE
"361",101,"AT1G14700",0.09937388966663,FALSE,FALSE
"362",266,"AT1G49560",0.09937388966663,FALSE,FALSE
"363",948,"AT3G26300",0.0993738896716154,FALSE,FALSE
"364",1233,"AT4G18530",0.0993738896717532,FALSE,FALSE
"365",531,"AT2G15020",0.0993759580585045,FALSE,FALSE
"366",949,"AT3G26310",0.0993781347475791,FALSE,FALSE
"367",109,"AT1G15490",0.0995188217037658,FALSE,FALSE
"368",1353,"AT4G31920",0.0996772272079417,FALSE,FALSE
"369",702,"AT2G38310",0.099724086423184,FALSE,FALSE
"370",1588,"AT5G24155",0.0997936830191828,FALSE,FALSE
"371",1407,"AT4G38750",0.100029045416747,FALSE,FALSE
"372",1135,"AT4G00755",0.100033394017686,FALSE,FALSE
"373",1058,"AT3G53260",0.100034915270411,FALSE,FALSE
"374",337,"AT1G61360",0.100036219313836,FALSE,FALSE
"375",374,"AT1G66130",0.10003777437141,FALSE,FALSE
"376",1664,"AT5G42140",0.100043051380001,FALSE,FALSE
"377",142,"AT1G19380",0.10012771021221,FALSE,FALSE
"378",1345,"AT4G30890",0.100404205356061,FALSE,FALSE
"379",1051,"AT3G52450",0.100411251399965,FALSE,FALSE
"380",1022,"AT3G50470",0.100634986927766,FALSE,FALSE
"381",669,"AT2G34560",0.100651925151753,FALSE,FALSE
"382",333,"AT1G61120",0.101722818420561,FALSE,FALSE
"383",127,"AT1G17530",0.101807719682374,FALSE,FALSE
"384",488,"AT1G79230",0.101949302065122,FALSE,FALSE
"385",1099,"AT3G58520",0.102317259571984,FALSE,FALSE
"386",281,"AT1G51850",0.10284606705414,FALSE,FALSE
"387",836,"AT3G10985",0.103438002813875,FALSE,FALSE
"388",1322,"AT4G29240",0.104262917144982,FALSE,FALSE
"389",668,"AT2G34430",0.104620898998249,FALSE,FALSE
"390",1049,"AT3G52260",0.105002057884886,FALSE,FALSE
"391",1283,"AT4G23550",0.105896333866267,FALSE,FALSE
"392",1544,"AT5G16150",0.107003041488281,FALSE,FALSE
"393",1269,"AT4G22530",0.108268798945389,FALSE,FALSE
"394",1752,"AT5G54310",0.108995335501695,FALSE,FALSE
"395",941,"AT3G25610",0.10899852727605,FALSE,FALSE
"396",1186,"AT4G11890",0.109433596358978,FALSE,FALSE
"397",1758,"AT5G55930",0.10943427933938,FALSE,FALSE
"398",209,"AT1G29660",0.10943427934047,FALSE,FALSE
"399",126,"AT1G17380",0.109438474454178,FALSE,FALSE
"400",1347,"AT4G30993",0.109440517545562,FALSE,FALSE
"401",1554,"AT5G17840",0.109442181630338,FALSE,FALSE
"402",1441,"AT5G03120",0.109446668747626,FALSE,FALSE
"403",962,"AT3G29030",0.11034046289477,FALSE,FALSE
"404",1721,"AT5G48930",0.111248691744,FALSE,FALSE
"405",1133,"AT4G00570",0.112644450155812,FALSE,FALSE
"406",495,"AT1G80160",0.113122024932858,FALSE,FALSE
"407",812,"AT3G07090",0.113383982051095,FALSE,FALSE
"408",946,"AT3G26180",0.11376969247903,FALSE,FALSE
"409",805,"AT3G05380",0.114274523628143,FALSE,FALSE
"410",238,"AT1G32960",0.114480938613937,FALSE,FALSE
"411",1276,"AT4G23220",0.115748353015092,FALSE,FALSE
"412",1699,"AT5G46110",0.116488563098993,FALSE,FALSE
"413",1775,"AT5G57887",0.11662729676807,FALSE,FALSE
"414",355,"AT1G64355",0.117210635910545,FALSE,FALSE
"415",1105,"AT3G59700",0.11721181615577,FALSE,FALSE
"416",578,"AT2G22740",0.117216249344893,FALSE,FALSE
"417",137,"AT1G19050",0.117217011815967,FALSE,FALSE
"418",667,"AT2G34410",0.11721715321863,FALSE,FALSE
"419",1260,"AT4G21390",0.117219070515646,FALSE,FALSE
"420",1809,"AT5G61890",0.117224418421839,FALSE,FALSE
"421",1255,"AT4G20840",0.117243383710316,FALSE,FALSE
"422",234,"AT1G32470",0.117802906777535,FALSE,FALSE
"423",1772,"AT5G57510",0.11818168751993,FALSE,FALSE
"424",480,"AT1G78450",0.11819032150241,FALSE,FALSE
"425",1178,"AT4G10600",0.118215422506608,FALSE,FALSE
"426",515,"AT2G03780",0.119461952761723,FALSE,FALSE
"427",249,"AT1G43560",0.12068071223144,FALSE,FALSE
"428",1618,"AT5G27990",0.121402049876611,FALSE,FALSE
"429",1250,"AT4G20280",0.121428430234824,FALSE,FALSE
"430",1610,"AT5G26220",0.121429077887613,FALSE,FALSE
