"","X","id","p_value","significant","significant_fdr"
"5536",5536,"AT2G28870",0.383818839414086,TRUE,TRUE
"9514",9514,"AT3G53760",0.383880710070988,TRUE,TRUE
"10053",10053,"AT3G61890",0.384018447026192,TRUE,TRUE
"1676",1676,"AT1G26600",0.384152871113159,TRUE,TRUE
"9981",9981,"AT3G60810",0.384153987535072,TRUE,TRUE
"8434",8434,"AT3G22942",0.384181850454722,TRUE,TRUE
"3467",3467,"AT1G68600",0.384233244112245,TRUE,TRUE
"14676",14676,"AT5G40270",0.384306929006662,TRUE,TRUE
"14480",14480,"AT5G35320",0.384312712203029,TRUE,TRUE
"14022",14022,"AT5G20970",0.384314105756558,TRUE,TRUE
"13316",13316,"AT5G10710",0.384500615999207,TRUE,TRUE
"906",906,"AT1G14140",0.384552037139414,TRUE,TRUE
"6323",6323,"AT2G40230",0.384623277756315,TRUE,TRUE
"12132",12132,"AT4G32590",0.384697396653934,TRUE,TRUE
"7250",7250,"AT3G06060",0.384707345198546,TRUE,TRUE
"7854",7854,"AT3G14470",0.384844832243424,TRUE,TRUE
"14285",14285,"AT5G25560",0.385007379722575,TRUE,TRUE
"10045",10045,"AT3G61790",0.385166751713468,TRUE,TRUE
"10619",10619,"AT4G09620",0.385187984599253,TRUE,TRUE
"6972",6972,"AT3G02170",0.385259530005437,TRUE,TRUE
"7059",7059,"AT3G03305",0.385264007965504,TRUE,TRUE
"2494",2494,"AT1G50620",0.385493288502402,TRUE,TRUE
"4869",4869,"AT2G17820",0.385493880029939,TRUE,TRUE
"13223",13223,"AT5G09230",0.38560057608615,TRUE,TRUE
"14464",14464,"AT5G34850",0.385651076424906,TRUE,TRUE
"6869",6869,"AT2G47900",0.38567969233933,TRUE,TRUE
"3621",3621,"AT1G70790",0.385931767687651,TRUE,TRUE
"9045",9045,"AT3G46668",0.385933760701576,TRUE,TRUE
"16228",16228,"AT5G63905",0.385941961512212,TRUE,TRUE
"3613",3613,"AT1G70690",0.38594491679177,TRUE,TRUE
"2997",2997,"AT1G60810",0.385955030248861,TRUE,TRUE
"13599",13599,"AT5G14940",0.385991727277829,TRUE,TRUE
"15615",15615,"AT5G54850",0.385992528752432,TRUE,TRUE
"251",251,"AT1G04700",0.386020132072021,TRUE,TRUE
"5510",5510,"AT2G28450",0.386046364965068,TRUE,TRUE
"1063",1063,"AT1G16250",0.386083129805919,TRUE,TRUE
"3644",3644,"AT1G71140",0.386178327082013,TRUE,TRUE
"11266",11266,"AT4G19500",0.386228191539745,TRUE,TRUE
"2293",2293,"AT1G45230",0.386229135201923,TRUE,TRUE
"10342",10342,"AT4G02400",0.386297236748425,TRUE,TRUE
"1651",1651,"AT1G26190",0.386336202604411,TRUE,TRUE
"12117",12117,"AT4G32360",0.386436230879932,TRUE,TRUE
"10073",10073,"AT3G62240",0.386529630673956,TRUE,TRUE
"9289",9289,"AT3G50770",0.386594047963708,TRUE,TRUE
"16441",16441,"AT5G66510",0.386728450141138,TRUE,TRUE
"9243",9243,"AT3G49910",0.386782299805797,TRUE,TRUE
"3742",3742,"AT1G72700",0.386932964540001,TRUE,TRUE
"11143",11143,"AT4G17620",0.387011895479687,TRUE,TRUE
"4802",4802,"AT2G16870",0.387035810595824,TRUE,TRUE
"784",784,"AT1G12280",0.387318776819073,TRUE,TRUE
"8081",8081,"AT3G17670",0.387343657870399,TRUE,TRUE
"2853",2853,"AT1G56330",0.38736253807014,TRUE,TRUE
"2137",2137,"AT1G34340",0.387588318053889,TRUE,TRUE
"4750",4750,"AT2G15695",0.387623226269015,TRUE,TRUE
"191",191,"AT1G03830",0.38765708706816,TRUE,TRUE
"11670",11670,"AT4G25870",0.387696472382359,TRUE,TRUE
"15911",15911,"AT5G58990",0.387741852078991,TRUE,TRUE
"4349",4349,"AT2G01300",0.387747076233682,TRUE,TRUE
"1355",1355,"AT1G20780",0.387865358549057,TRUE,TRUE
"6599",6599,"AT2G44065",0.38796506415629,TRUE,TRUE
"11830",11830,"AT4G28180",0.388116689188952,TRUE,TRUE
"11589",11589,"AT4G24670",0.388495705125335,TRUE,TRUE
"4230",4230,"AT1G79630",0.38856064394447,TRUE,TRUE
"13928",13928,"AT5G19660",0.388586546479426,TRUE,TRUE
"2635",2635,"AT1G53070",0.388612808595991,TRUE,TRUE
"8710",8710,"AT3G27310",0.388646707346147,TRUE,TRUE
"4182",4182,"AT1G78970",0.388907830192851,TRUE,TRUE
"14216",14216,"AT5G24450",0.388923399682307,TRUE,TRUE
"14759",14759,"AT5G41620",0.38901866024475,TRUE,TRUE
"7610",7610,"AT3G11270",0.389133061701657,TRUE,TRUE
"14048",14048,"AT5G22010",0.389176903142054,TRUE,TRUE
"5041",5041,"AT2G20720",0.389347050709,TRUE,TRUE
"5786",5786,"AT2G32510",0.389362833620504,TRUE,TRUE
"6892",6892,"AT3G01080",0.389383455491901,TRUE,TRUE
"6032",6032,"AT2G36290",0.3894799697977,TRUE,TRUE
"15096",15096,"AT5G46730",0.389617774596285,TRUE,TRUE
"15571",15571,"AT5G54240",0.389670546857818,TRUE,TRUE
"4931",4931,"AT2G18910",0.389908832915881,TRUE,TRUE
"2899",2899,"AT1G58030",0.390039389257777,TRUE,TRUE
"4692",4692,"AT2G14110",0.39007143183621,TRUE,TRUE
"14123",14123,"AT5G23120",0.390102731255354,TRUE,TRUE
"4051",4051,"AT1G77060",0.390180328131929,TRUE,TRUE
"6127",6127,"AT2G37620",0.390260601043182,TRUE,TRUE
"3979",3979,"AT1G76090",0.390289097985941,TRUE,TRUE
"13237",13237,"AT5G09440",0.390292439179808,TRUE,TRUE
"6529",6529,"AT2G43100",0.390315739510649,TRUE,TRUE
"15508",15508,"AT5G53170",0.39034435727355,TRUE,TRUE
"13613",13613,"AT5G15210",0.390346165187019,TRUE,TRUE
"13728",13728,"AT5G16820",0.390408003421892,TRUE,TRUE
"2333",2333,"AT1G47710",0.390428001930056,TRUE,TRUE
"14592",14592,"AT5G38470",0.390800078741397,TRUE,TRUE
"12858",12858,"AT5G03500",0.390819622071718,TRUE,TRUE
"14387",14387,"AT5G27670",0.390897587711764,TRUE,TRUE
"11730",11730,"AT4G26760",0.39097523843494,TRUE,TRUE
"12086",12086,"AT4G31990",0.390991237580265,TRUE,TRUE
"2154",2154,"AT1G35115",0.391136064103617,TRUE,TRUE
"11896",11896,"AT4G29160",0.391335928764298,TRUE,TRUE
"4139",4139,"AT1G78310",0.391537755823169,TRUE,TRUE
"1070",1070,"AT1G16340",0.391591327242545,TRUE,TRUE
"11449",11449,"AT4G22753",0.391632558313149,TRUE,TRUE
"258",258,"AT1G04810",0.391637048567876,TRUE,TRUE
"430",430,"AT1G07240",0.391651401965211,TRUE,TRUE
"8229",8229,"AT3G19710",0.391724690207249,TRUE,TRUE
"9223",9223,"AT3G49601",0.391728427974346,TRUE,TRUE
"13657",13657,"AT5G15910",0.391784906145913,TRUE,TRUE
"10438",10438,"AT4G04020",0.391935933763766,TRUE,TRUE
"127",127,"AT1G02840",0.392192669869983,TRUE,TRUE
"12459",12459,"AT4G37010",0.392330381847524,TRUE,TRUE
"14993",14993,"AT5G45040",0.392407839805096,TRUE,TRUE
"10109",10109,"AT3G62840",0.392410142535922,TRUE,TRUE
"12377",12377,"AT4G35890",0.392441722871042,TRUE,TRUE
"10218",10218,"AT4G00740",0.392685299703107,TRUE,TRUE
"2994",2994,"AT1G60780",0.392771784376888,TRUE,TRUE
"531",531,"AT1G08660",0.392847270618383,TRUE,TRUE
"11846",11846,"AT4G28440",0.392874323011144,TRUE,TRUE
"404",404,"AT1G06900",0.392901145393858,TRUE,TRUE
"777",777,"AT1G12200",0.392918301755503,TRUE,TRUE
"15850",15850,"AT5G58230",0.393045856200131,TRUE,TRUE
"8271",8271,"AT3G20300",0.393099585683581,TRUE,TRUE
"1079",1079,"AT1G16470",0.393119883162439,TRUE,TRUE
"11733",11733,"AT4G26830",0.393142599079728,TRUE,TRUE
"888",888,"AT1G13900",0.393177867194346,TRUE,TRUE
"230",230,"AT1G04390",0.39332584835578,TRUE,TRUE
"10345",10345,"AT4G02420",0.393361998291081,TRUE,TRUE
"14445",14445,"AT5G30495",0.393502898489118,TRUE,TRUE
"15212",15212,"AT5G48480",0.393508392050327,TRUE,TRUE
"10593",10593,"AT4G08940",0.393621945256663,TRUE,TRUE
"11101",11101,"AT4G17070",0.393650721789371,TRUE,TRUE
"6151",6151,"AT2G38010",0.393760963457571,TRUE,TRUE
"9527",9527,"AT3G53940",0.393787583800499,TRUE,TRUE
"6862",6862,"AT2G47820",0.393800948383184,TRUE,TRUE
"10895",10895,"AT4G14410",0.393908289644625,TRUE,TRUE
"2819",2819,"AT1G55890",0.394084705854233,TRUE,TRUE
"9354",9354,"AT3G51650",0.394181326762774,TRUE,TRUE
"12820",12820,"AT5G03080",0.394410648576119,TRUE,TRUE
"6098",6098,"AT2G37170",0.394431179260432,TRUE,TRUE
"9239",9239,"AT3G49850",0.39444899612114,TRUE,TRUE
"7706",7706,"AT3G12590",0.394492270465939,TRUE,TRUE
"9776",9776,"AT3G57420",0.394531362178785,TRUE,TRUE
"10264",10264,"AT4G01320",0.394551311490095,TRUE,TRUE
"711",711,"AT1G11170",0.394661464512831,TRUE,TRUE
"5025",5025,"AT2G20490",0.394816678107441,TRUE,TRUE
"12401",12401,"AT4G36210",0.394916523308742,TRUE,TRUE
"16307",16307,"AT5G64840",0.394924007814647,TRUE,TRUE
"7501",7501,"AT3G09760",0.394939052275364,TRUE,TRUE
"10240",10240,"AT4G00955",0.394962062351339,TRUE,TRUE
"16291",16291,"AT5G64650",0.395001321340891,TRUE,TRUE
"11895",11895,"AT4G29140",0.395001486448285,TRUE,TRUE
"10020",10020,"AT3G61420",0.395327772325425,TRUE,TRUE
"9119",9119,"AT3G47965",0.395345575371439,TRUE,TRUE
"8421",8421,"AT3G22740",0.395585802204254,TRUE,TRUE
"12580",12580,"AT4G38680",0.395751193787263,TRUE,TRUE
"6290",6290,"AT2G39840",0.395950779156385,TRUE,TRUE
"1975",1975,"AT1G31350",0.396068776793682,TRUE,TRUE
"11587",11587,"AT4G24630",0.396161579052451,TRUE,TRUE
"7360",7360,"AT3G07400",0.396171766451188,TRUE,TRUE
"15757",15757,"AT5G56970",0.396232806547905,TRUE,TRUE
"7066",7066,"AT3G03420",0.396775205107159,TRUE,TRUE
"1004",1004,"AT1G15400",0.396878461075,TRUE,TRUE
"4598",4598,"AT2G07080",0.396901906244811,TRUE,TRUE
"10491",10491,"AT4G04970",0.396969696416572,TRUE,TRUE
"10502",10502,"AT4G05130",0.397102833673372,TRUE,TRUE
"15682",15682,"AT5G55840",0.39712132411933,TRUE,TRUE
"12146",12146,"AT4G32750",0.397245977280169,TRUE,TRUE
"14172",14172,"AT5G23810",0.39728109627115,TRUE,TRUE
"6273",6273,"AT2G39681",0.39728835552817,TRUE,TRUE
"15942",15942,"AT5G59490",0.397292454006984,TRUE,TRUE
"13443",13443,"AT5G12370",0.397305069499615,TRUE,TRUE
"14743",14743,"AT5G41270",0.397308081959395,TRUE,TRUE
"8337",8337,"AT3G21290",0.397404936587327,TRUE,TRUE
"16206",16206,"AT5G63610",0.397489510718814,TRUE,TRUE
"9891",9891,"AT3G59390",0.397587620817785,TRUE,TRUE
"5422",5422,"AT2G27100",0.397732615340286,TRUE,TRUE
"8276",8276,"AT3G20365",0.397749960922568,TRUE,TRUE
"3989",3989,"AT1G76185",0.397918777910568,TRUE,TRUE
"7554",7554,"AT3G10490",0.398028190278253,TRUE,TRUE
"11768",11768,"AT4G27350",0.398049541434629,TRUE,TRUE
"456",456,"AT1G07660",0.398057435422519,TRUE,TRUE
"743",743,"AT1G11670",0.398159813061987,TRUE,TRUE
"1112",1112,"AT1G17050",0.398250868813763,TRUE,TRUE
"6027",6027,"AT2G36220",0.398293531861303,TRUE,TRUE
"7879",7879,"AT3G14910",0.398320878164074,TRUE,TRUE
"6234",6234,"AT2G39120",0.398323273752025,TRUE,TRUE
"15655",15655,"AT5G55390",0.398342700296091,TRUE,TRUE
"10359",10359,"AT4G02570",0.398544568347971,TRUE,TRUE
"6515",6515,"AT2G42870",0.398544943327238,TRUE,TRUE
"6050",6050,"AT2G36460",0.398603452319657,TRUE,TRUE
"11973",11973,"AT4G30360",0.398626816314953,TRUE,TRUE
"6397",6397,"AT2G41170",0.39872714113007,TRUE,TRUE
"14999",14999,"AT5G45140",0.398863731398463,TRUE,TRUE
"12696",12696,"AT5G01160",0.399151398252208,TRUE,TRUE
"2920",2920,"AT1G58380",0.39928868474873,TRUE,TRUE
"2441",2441,"AT1G49670",0.399303711446538,TRUE,TRUE
"13157",13157,"AT5G08080",0.399304486295481,TRUE,TRUE
"792",792,"AT1G12390",0.399499817930854,TRUE,TRUE
"14936",14936,"AT5G44200",0.39961781432016,TRUE,TRUE
"14508",14508,"AT5G35753",0.399652300408448,TRUE,TRUE
"4311",4311,"AT1G80760",0.399653797688604,TRUE,TRUE
"8475",8475,"AT3G23605",0.399660545580141,TRUE,TRUE
"3591",3591,"AT1G70440",0.399676174889967,TRUE,TRUE
"9488",9488,"AT3G53410",0.400091194669544,TRUE,TRUE
"16431",16431,"AT5G66400",0.400105857342783,TRUE,TRUE
"4330",4330,"AT2G01008",0.400129343435232,TRUE,TRUE
"6736",6736,"AT2G46070",0.400185248987069,TRUE,TRUE
"1812",1812,"AT1G28580",0.400322757587165,TRUE,TRUE
"9184",9184,"AT3G48930",0.400370333451436,TRUE,TRUE
"3098",3098,"AT1G62600",0.400372416817873,TRUE,TRUE
"13688",13688,"AT5G16290",0.400470720518365,TRUE,TRUE
"9259",9259,"AT3G50270",0.400693394449794,TRUE,TRUE
"5779",5779,"AT2G32410",0.400698390226343,TRUE,TRUE
"4906",4906,"AT2G18510",0.400705264804067,TRUE,TRUE
"4606",4606,"AT2G07676",0.400731859894218,TRUE,TRUE
"4666",4666,"AT2G12190",0.400951041037263,TRUE,TRUE
"15704",15704,"AT5G56130",0.401113409858842,TRUE,TRUE
"5589",5589,"AT2G29650",0.40122860230902,TRUE,TRUE
"5771",5771,"AT2G32260",0.401400899109246,TRUE,TRUE
"16039",16039,"AT5G61030",0.401435835484293,TRUE,TRUE
"15104",15104,"AT5G46850",0.401494069794223,TRUE,TRUE
"7031",7031,"AT3G02900",0.401550083807305,TRUE,TRUE
"10129",10129,"AT3G63090",0.401571036019357,TRUE,TRUE
"7391",7391,"AT3G07750",0.401604941532061,TRUE,TRUE
"7205",7205,"AT3G05420",0.401621367697954,TRUE,TRUE
"1858",1858,"AT1G29670",0.401633349574358,TRUE,TRUE
"12110",12110,"AT4G32290",0.40163775370582,TRUE,TRUE
"7943",7943,"AT3G15690",0.401653855662827,TRUE,TRUE
"13548",13548,"AT5G14140",0.401765009990853,TRUE,TRUE
"7363",7363,"AT3G07440",0.401768932512516,TRUE,TRUE
"12516",12516,"AT4G37820",0.401851578297646,TRUE,TRUE
"5083",5083,"AT2G21240",0.401863089926797,TRUE,TRUE
"4754",4754,"AT2G15790",0.401931207172482,TRUE,TRUE
"5750",5750,"AT2G32000",0.402049245364881,TRUE,TRUE
"12708",12708,"AT5G01350",0.402126364093698,TRUE,TRUE
"14988",14988,"AT5G44930",0.402243395605061,TRUE,TRUE
"1882",1882,"AT1G29970",0.402328631974337,TRUE,TRUE
"3988",3988,"AT1G76180",0.402448020552811,TRUE,TRUE
"11443",11443,"AT4G22710",0.402459527031367,TRUE,TRUE
"8132",8132,"AT3G18295",0.402465924798084,TRUE,TRUE
"12768",12768,"AT5G02250",0.402476559010674,TRUE,TRUE
"15583",15583,"AT5G54430",0.402586433227373,TRUE,TRUE
"14068",14068,"AT5G22330",0.402603088745609,TRUE,TRUE
"3819",3819,"AT1G73810",0.402668060442109,TRUE,TRUE
"3851",3851,"AT1G74210",0.402814154360701,TRUE,TRUE
"1632",1632,"AT1G25480",0.402880253798638,TRUE,TRUE
"9229",9229,"AT3G49680",0.402964238643432,TRUE,TRUE
"11562",11562,"AT4G24330",0.402988016548043,TRUE,TRUE
"7338",7338,"AT3G07160",0.403140781301861,TRUE,TRUE
"11960",11960,"AT4G30200",0.403291838268728,TRUE,TRUE
"7379",7379,"AT3G07590",0.403643023596768,TRUE,TRUE
"8437",8437,"AT3G22980",0.403752649078503,TRUE,TRUE
"5652",5652,"AT2G30580",0.403835866825263,TRUE,TRUE
"12349",12349,"AT4G35500",0.403902266709074,TRUE,TRUE
"6139",6139,"AT2G37830",0.40393148882545,TRUE,TRUE
"683",683,"AT1G10682",0.403946774282394,TRUE,TRUE
"8447",8447,"AT3G23110",0.40415976376225,TRUE,TRUE
"6560",6560,"AT2G43500",0.404280457091784,TRUE,TRUE
"12829",12829,"AT5G03190",0.404373833557183,TRUE,TRUE
"5861",5861,"AT2G33600",0.404451812274001,TRUE,TRUE
"1071",1071,"AT1G16350",0.404521282545817,TRUE,TRUE
"6914",6914,"AT3G01410",0.404671764696275,TRUE,TRUE
"1733",1733,"AT1G27440",0.404845760519358,TRUE,TRUE
"10424",10424,"AT4G03500",0.404848223980627,TRUE,TRUE
"12083",12083,"AT4G31930",0.40486111730815,TRUE,TRUE
"1785",1785,"AT1G28250",0.404863191776313,TRUE,TRUE
"8907",8907,"AT3G43700",0.404916744774999,TRUE,TRUE
"8394",8394,"AT3G22270",0.404940920506799,TRUE,TRUE
"13584",13584,"AT5G14690",0.405018382974689,TRUE,TRUE
"9281",9281,"AT3G50660",0.405179770483413,TRUE,TRUE
"4205",4205,"AT1G79280",0.405366401816226,TRUE,TRUE
"14394",14394,"AT5G27740",0.405450743853978,TRUE,TRUE
"14705",14705,"AT5G40720",0.405491219674315,TRUE,TRUE
"9182",9182,"AT3G48880",0.405556289401016,TRUE,TRUE
"5987",5987,"AT2G35680",0.405632046265407,TRUE,TRUE
"5714",5714,"AT2G31440",0.405835272833055,TRUE,TRUE
"1096",1096,"AT1G16790",0.405887567595504,TRUE,TRUE
"6511",6511,"AT2G42780",0.406173445097753,TRUE,TRUE
"7710",7710,"AT3G12640",0.406385210133355,TRUE,TRUE
"931",931,"AT1G14460",0.406399496451992,TRUE,TRUE
"2484",2484,"AT1G50440",0.406411919166195,TRUE,TRUE
"16193",16193,"AT5G63420",0.406421953814708,TRUE,TRUE
"4901",4901,"AT2G18400",0.406449404428485,TRUE,TRUE
"12391",12391,"AT4G36040",0.406500588104844,TRUE,TRUE
"11555",11555,"AT4G24210",0.406597861403112,TRUE,TRUE
"7880",7880,"AT3G14920",0.406736809233843,TRUE,TRUE
"12329",12329,"AT4G35230",0.406758636901974,TRUE,TRUE
"2437",2437,"AT1G49620",0.406852360895733,TRUE,TRUE
"2512",2512,"AT1G50950",0.406882734908793,TRUE,TRUE
"11593",11593,"AT4G24730",0.406890651044771,TRUE,TRUE
"9959",9959,"AT3G60410",0.407125067759571,TRUE,TRUE
"16096",16096,"AT5G61960",0.407247687558936,TRUE,TRUE
"16103",16103,"AT5G62070",0.407294379243323,TRUE,TRUE
"6905",6905,"AT3G01300",0.407379351084259,TRUE,TRUE
"11504",11504,"AT4G23600",0.407388166147301,TRUE,TRUE
"10398",10398,"AT4G03110",0.40772277631916,TRUE,TRUE
"4245",4245,"AT1G79810",0.407739212752607,TRUE,TRUE
"1549",1549,"AT1G23720",0.407754323637804,TRUE,TRUE
"8838",8838,"AT3G30390",0.407755192409184,TRUE,TRUE
"5068",5068,"AT2G21070",0.407887324107982,TRUE,TRUE
"14366",14366,"AT5G27360",0.408025463057899,TRUE,TRUE
"1429",1429,"AT1G21780",0.408030142607777,TRUE,TRUE
"4770",4770,"AT2G16250",0.408095936103478,TRUE,TRUE
"12226",12226,"AT4G33890",0.408199363295135,TRUE,TRUE
"12899",12899,"AT5G04220",0.408361791348091,TRUE,TRUE
"15383",15383,"AT5G51280",0.408510267424367,TRUE,TRUE
"8068",8068,"AT3G17450",0.408652588456453,TRUE,TRUE
"13450",13450,"AT5G12470",0.40871024220904,TRUE,TRUE
"14966",14966,"AT5G44582",0.408762192443997,TRUE,TRUE
"675",675,"AT1G10590",0.408765460826098,TRUE,TRUE
"1932",1932,"AT1G30630",0.408792143406236,TRUE,TRUE
"12135",12135,"AT4G32610",0.408793002853434,TRUE,TRUE
"12305",12305,"AT4G34890",0.408812938855503,TRUE,TRUE
"14581",14581,"AT5G38220",0.409061319773902,TRUE,TRUE
"11718",11718,"AT4G26610",0.409090607204075,TRUE,TRUE
"15807",15807,"AT5G57630",0.409156432737702,TRUE,TRUE
"556",556,"AT1G09010",0.409205102264626,TRUE,TRUE
"10525",10525,"AT4G06534",0.409314514891523,TRUE,TRUE
"6963",6963,"AT3G02065",0.40931579885539,TRUE,TRUE
"2850",2850,"AT1G56290",0.40935666624017,TRUE,TRUE
"10875",10875,"AT4G14160",0.409371546014401,TRUE,TRUE
"4866",4866,"AT2G17787",0.409429933920574,TRUE,TRUE
"13811",13811,"AT5G18130",0.409472804527441,TRUE,TRUE
"2338",2338,"AT1G47860",0.409510543217386,TRUE,TRUE
"11277",11277,"AT4G19660",0.40969701150176,TRUE,TRUE
"14478",14478,"AT5G35210",0.409739679020569,TRUE,TRUE
"3830",3830,"AT1G73940",0.409812895178681,TRUE,TRUE
"4066",4066,"AT1G77300",0.409866363089762,TRUE,TRUE
"14267",14267,"AT5G25210",0.410003808730008,TRUE,TRUE
"8182",8182,"AT3G19030",0.410053226784756,TRUE,TRUE
"8552",8552,"AT3G24870",0.410148274587494,TRUE,TRUE
"7082",7082,"AT3G03690",0.411032584860465,TRUE,TRUE
"8339",8339,"AT3G21300",0.411263937531637,TRUE,TRUE
"11353",11353,"AT4G21326",0.411297905495895,TRUE,TRUE
"779",779,"AT1G12230",0.41130976081211,TRUE,TRUE
"5300",5300,"AT2G25280",0.411421646734882,TRUE,TRUE
"8183",8183,"AT3G19080",0.411474604276554,TRUE,TRUE
"6099",6099,"AT2G37180",0.411632003511311,TRUE,TRUE
"15351",15351,"AT5G50790",0.411710593118322,TRUE,TRUE
"1389",1389,"AT1G21280",0.411960790014197,TRUE,TRUE
"6704",6704,"AT2G45640",0.411965295455965,TRUE,TRUE
"8781",8781,"AT3G28710",0.411990408231863,TRUE,TRUE
"3062",3062,"AT1G61890",0.411996864523673,TRUE,TRUE
"7252",7252,"AT3G06080",0.412015621983583,TRUE,TRUE
"16369",16369,"AT5G65660",0.412051043110745,TRUE,TRUE
"844",844,"AT1G13120",0.412085244056824,TRUE,TRUE
"15319",15319,"AT5G50170",0.41213802818215,TRUE,TRUE
"10904",10904,"AT4G14520",0.41227588903165,TRUE,TRUE
"8586",8586,"AT3G25585",0.412300645097742,TRUE,TRUE
"16364",16364,"AT5G65610",0.412452821844712,TRUE,TRUE
"5427",5427,"AT2G27170",0.412489555280533,TRUE,TRUE
"2374",2374,"AT1G48450",0.412495766000837,TRUE,TRUE
"15145",15145,"AT5G47500",0.41253058875628,TRUE,TRUE
"6472",6472,"AT2G42270",0.412546411140244,TRUE,TRUE
"2409",2409,"AT1G49140",0.412586969598701,TRUE,TRUE
"5119",5119,"AT2G21950",0.412594873546154,TRUE,TRUE
"13169",13169,"AT5G08230",0.412659931056491,TRUE,TRUE
"12184",12184,"AT4G33240",0.412819548945268,TRUE,TRUE
"13052",13052,"AT5G06430",0.412925856855975,TRUE,TRUE
"11554",11554,"AT4G24200",0.413005945789228,TRUE,TRUE
"11890",11890,"AT4G29080",0.413017075116898,TRUE,TRUE
"4285",4285,"AT1G80380",0.413193539231523,TRUE,TRUE
"16030",16030,"AT5G60920",0.413284352060932,TRUE,TRUE
"9805",9805,"AT3G57870",0.413368144687445,TRUE,TRUE
"4925",4925,"AT2G18840",0.413506174651337,TRUE,TRUE
"11383",11383,"AT4G21705",0.413688043299136,TRUE,TRUE
"15253",15253,"AT5G49060",0.413691154632877,TRUE,TRUE
"4156",4156,"AT1G78610",0.413696230809569,TRUE,TRUE
"14272",14272,"AT5G25265",0.41371714750124,TRUE,TRUE
"14857",14857,"AT5G43100",0.413835674345061,TRUE,TRUE
"14264",14264,"AT5G25150",0.413884144853396,TRUE,TRUE
"4039",4039,"AT1G76920",0.413948314209654,TRUE,TRUE
"15550",15550,"AT5G53870",0.414017821659192,TRUE,TRUE
"5349",5349,"AT2G26000",0.41408437935282,TRUE,TRUE
"11337",11337,"AT4G21060",0.414091673328352,TRUE,TRUE
"12916",12916,"AT5G04440",0.41412539100339,TRUE,TRUE
"1831",1831,"AT1G29170",0.414301810623349,TRUE,TRUE
"10535",10535,"AT4G06746",0.414395622537943,TRUE,TRUE
"1464",1464,"AT1G22380",0.414424104934147,TRUE,TRUE
"648",648,"AT1G10230",0.414451544109516,TRUE,TRUE
"9444",9444,"AT3G52850",0.414501748778945,TRUE,TRUE
"12265",12265,"AT4G34280",0.414581964802847,TRUE,TRUE
"2005",2005,"AT1G31860",0.414589161854244,TRUE,TRUE
"3049",3049,"AT1G61670",0.414607447329977,TRUE,TRUE
"10050",10050,"AT3G61860",0.414660186099886,TRUE,TRUE
"8618",8618,"AT3G26030",0.414661707002022,TRUE,TRUE
"5848",5848,"AT2G33450",0.414707896217957,TRUE,TRUE
"10257",10257,"AT4G01150",0.414844146605543,TRUE,TRUE
"12952",12952,"AT5G04940",0.414854578225139,TRUE,TRUE
"1497",1497,"AT1G22840",0.414862588748351,TRUE,TRUE
"11129",11129,"AT4G17470",0.415007535752459,TRUE,TRUE
"4049",4049,"AT1G77020",0.415188590951989,TRUE,TRUE
"16004",16004,"AT5G60470",0.415195561876111,TRUE,TRUE
"12851",12851,"AT5G03440",0.415203687562201,TRUE,TRUE
"6360",6360,"AT2G40750",0.41521674177287,TRUE,TRUE
"14975",14975,"AT5G44720",0.415280042037771,TRUE,TRUE
"15372",15372,"AT5G51120",0.415283152265716,TRUE,TRUE
"14531",14531,"AT5G36930",0.416012965546093,TRUE,TRUE
"627",627,"AT1G09960",0.416047462773689,TRUE,TRUE
"7015",7015,"AT3G02720",0.416298551575923,TRUE,TRUE
"12029",12029,"AT4G31120",0.416330127702565,TRUE,TRUE
"3827",3827,"AT1G73890",0.416416270769765,TRUE,TRUE
"15275",15275,"AT5G49525",0.416416899006304,TRUE,TRUE
"522",522,"AT1G08560",0.416418709370797,TRUE,TRUE
"14945",14945,"AT5G44370",0.416419923790478,TRUE,TRUE
"4825",4825,"AT2G17260",0.416421006937366,TRUE,TRUE
"3371",3371,"AT1G67280",0.416444831721281,TRUE,TRUE
"8211",8211,"AT3G19470",0.416467202557673,TRUE,TRUE
"12479",12479,"AT4G37310",0.416593759074485,TRUE,TRUE
"12354",12354,"AT4G35560",0.416609712263487,TRUE,TRUE
"9460",9460,"AT3G53020",0.416686345993025,TRUE,TRUE
"10483",10483,"AT4G04890",0.416772909349961,TRUE,TRUE
"11713",11713,"AT4G26550",0.417194024110554,TRUE,TRUE
"11662",11662,"AT4G25770",0.417406304964271,TRUE,TRUE
"9678",9678,"AT3G56020",0.41766637731719,TRUE,TRUE
"13528",13528,"AT5G13810",0.417982678336853,TRUE,TRUE
"10767",10767,"AT4G12400",0.418051019971726,TRUE,TRUE
"10933",10933,"AT4G14910",0.418114366677935,TRUE,TRUE
"2247",2247,"AT1G43710",0.418127796351305,TRUE,TRUE
"9928",9928,"AT3G59970",0.418163266602828,TRUE,TRUE
"1414",1414,"AT1G21640",0.418461996917786,TRUE,TRUE
"5393",5393,"AT2G26670",0.41856045056721,TRUE,TRUE
"12092",12092,"AT4G32050",0.418670884302243,TRUE,TRUE
"12511",12511,"AT4G37760",0.418815623514504,TRUE,TRUE
"1563",1563,"AT1G23950",0.418955916560834,TRUE,TRUE
"16499",16499,"AT5G67330",0.418984548429139,TRUE,TRUE
"4661",4661,"AT2G11670",0.419107665589306,TRUE,TRUE
"12848",12848,"AT5G03415",0.419413800735111,TRUE,TRUE
