"","X","id","p_value","significant","significant_fdr"
"1798",1798,"AT1G28420",0.517097980885775,FALSE,TRUE
"5012",5012,"AT2G20390",0.517125191109653,FALSE,TRUE
"468",468,"AT1G07900",0.517189717377819,FALSE,TRUE
"3625",3625,"AT1G71000",0.51719188631138,FALSE,TRUE
"9014",9014,"AT3G46385",0.51719466364661,FALSE,TRUE
"2448",2448,"AT1G49890",0.517196307060739,FALSE,TRUE
"10620",10620,"AT4G09950",0.517197376339471,FALSE,TRUE
"1756",1756,"AT1G27880",0.517207945190169,FALSE,TRUE
"9505",9505,"AT3G53830",0.517223798290926,FALSE,TRUE
"14748",14748,"AT5G41750",0.517252978989281,FALSE,TRUE
"10430",10430,"AT4G04320",0.517255805325725,FALSE,TRUE
"4123",4123,"AT1G78180",0.517259678089938,FALSE,TRUE
"9444",9444,"AT3G52990",0.517463586870309,FALSE,TRUE
"15521",15521,"AT5G53620",0.517702998301307,FALSE,TRUE
"9365",9365,"AT3G51940",0.517720542554806,FALSE,TRUE
"12725",12725,"AT5G01840",0.517782747107507,FALSE,TRUE
"8675",8675,"AT3G27010",0.517804486683949,FALSE,TRUE
"2466",2466,"AT1G50260",0.517823462618739,FALSE,TRUE
"14123",14123,"AT5G23380",0.517838414043146,FALSE,TRUE
"7870",7870,"AT3G14960",0.51785747961483,FALSE,TRUE
"14332",14332,"AT5G26980",0.518048643143971,FALSE,TRUE
"14901",14901,"AT5G44000",0.518164494340489,FALSE,TRUE
"13882",13882,"AT5G19280",0.518839601555505,FALSE,TRUE
"386",386,"AT1G06700",0.518963982725756,FALSE,TRUE
"1381",1381,"AT1G21200",0.519208909676605,FALSE,TRUE
"9714",9714,"AT3G56740",0.519230785469329,FALSE,TRUE
"8081",8081,"AT3G17840",0.519886563748103,FALSE,TRUE
"1917",1917,"AT1G30510",0.519888249572833,FALSE,TRUE
"11035",11035,"AT4G16460",0.519911835422005,FALSE,TRUE
"3470",3470,"AT1G68720",0.520107715494914,FALSE,TRUE
"755",755,"AT1G11880",0.520136349150831,FALSE,TRUE
"6251",6251,"AT2G39460",0.520238668594077,FALSE,TRUE
"10826",10826,"AT4G13630",0.520260846378635,FALSE,TRUE
"4498",4498,"AT2G04305",0.520265557270918,FALSE,TRUE
"13112",13112,"AT5G07700",0.520324325132544,FALSE,TRUE
"12266",12266,"AT4G34560",0.520504714984698,FALSE,TRUE
"11337",11337,"AT4G21326",0.520527157844978,FALSE,TRUE
"818",818,"AT1G12830",0.52094469952144,FALSE,TRUE
"6841",6841,"AT2G47680",0.521066818658089,FALSE,TRUE
"7253",7253,"AT3G06240",0.521319139080366,FALSE,TRUE
"2715",2715,"AT1G54260",0.521332460146457,FALSE,TRUE
"564",564,"AT1G09160",0.521336981012387,FALSE,TRUE
"331",331,"AT1G05860",0.521382895420718,FALSE,TRUE
"5322",5322,"AT2G25690",0.521561905868247,FALSE,TRUE
"12168",12168,"AT4G33250",0.521662254514238,FALSE,TRUE
"479",479,"AT1G08010",0.52182353820115,FALSE,TRUE
"16471",16471,"AT5G67240",0.521993840277392,FALSE,TRUE
"13532",13532,"AT5G14170",0.522002560301755,FALSE,TRUE
"16445",16445,"AT5G66840",0.522264941618564,FALSE,TRUE
"7290",7290,"AT3G06660",0.522284447278522,FALSE,TRUE
"7198",7198,"AT3G05530",0.522493122485447,FALSE,TRUE
"10846",10846,"AT4G13970",0.522511676718332,FALSE,TRUE
"14720",14720,"AT5G41180",0.522516296187279,FALSE,TRUE
"11116",11116,"AT4G17490",0.52252490836376,FALSE,TRUE
"7280",7280,"AT3G06520",0.522535052669119,FALSE,TRUE
"1153",1153,"AT1G17610",0.522560277847912,FALSE,TRUE
"6238",6238,"AT2G39290",0.522591366190231,FALSE,TRUE
"6179",6179,"AT2G38500",0.522617416867556,FALSE,TRUE
"170",170,"AT1G03470",0.522667375652911,FALSE,TRUE
"8326",8326,"AT3G21300",0.522719776969717,FALSE,TRUE
"16418",16418,"AT5G66460",0.522783014559144,FALSE,TRUE
"11237",11237,"AT4G19185",0.523269726368471,FALSE,TRUE
"10330",10330,"AT4G02410",0.523509080418902,FALSE,TRUE
"4959",4959,"AT2G19560",0.523623352919453,FALSE,TRUE
"10797",10797,"AT4G13160",0.523767286117367,FALSE,TRUE
"7223",7223,"AT3G05850",0.52378388849125,FALSE,TRUE
"14988",14988,"AT5G45275",0.52394663733973,FALSE,TRUE
"11115",11115,"AT4G17486",0.523969523725105,FALSE,TRUE
"1580",1580,"AT1G24240",0.524400010887424,FALSE,TRUE
"14533",14533,"AT5G37475",0.524464932757439,FALSE,TRUE
"2155",2155,"AT1G35220",0.524669027865752,FALSE,TRUE
"11865",11865,"AT4G28990",0.524681902541779,FALSE,TRUE
"2849",2849,"AT1G56345",0.525132680460934,FALSE,TRUE
"9496",9496,"AT3G53710",0.525179508888066,FALSE,TRUE
"1361",1361,"AT1G20920",0.525309948267105,FALSE,TRUE
"5718",5718,"AT2G31610",0.525518964434705,FALSE,TRUE
"8505",8505,"AT3G24200",0.525697380935196,FALSE,TRUE
"8244",8244,"AT3G20040",0.525700246389965,FALSE,TRUE
"6326",6326,"AT2G40380",0.525884265516838,FALSE,TRUE
"6991",6991,"AT3G02560",0.525904210153794,FALSE,TRUE
"1803",1803,"AT1G28520",0.526030694417037,FALSE,TRUE
"16004",16004,"AT5G60790",0.52608608889301,FALSE,TRUE
"5503",5503,"AT2G28450",0.526207767591454,FALSE,TRUE
"15826",15826,"AT5G58130",0.526746838943016,FALSE,TRUE
"10901",10901,"AT4G14680",0.527070507226009,FALSE,TRUE
"3572",3572,"AT1G70230",0.527113726060633,FALSE,TRUE
"1693",1693,"AT1G26920",0.527183040877273,FALSE,TRUE
"4056",4056,"AT1G77240",0.52738217324602,FALSE,TRUE
"9164",9164,"AT3G48820",0.527395375645342,FALSE,TRUE
"12279",12279,"AT4G34720",0.52768032650303,FALSE,TRUE
"4844",4844,"AT2G17620",0.527726199864354,FALSE,TRUE
"299",299,"AT1G05370",0.527738737578202,FALSE,TRUE
"15549",15549,"AT5G54165",0.527741086094573,FALSE,TRUE
"8208",8208,"AT3G19590",0.527783136692365,FALSE,TRUE
"5455",5455,"AT2G27740",0.527785372677711,FALSE,TRUE
"7493",7493,"AT3G09820",0.527788057497372,FALSE,TRUE
"627",627,"AT1G09995",0.527798859017169,FALSE,TRUE
"16461",16461,"AT5G67140",0.527804006058183,FALSE,TRUE
"6129",6129,"AT2G37750",0.52781783627675,FALSE,TRUE
"10840",10840,"AT4G13870",0.527823049848907,FALSE,TRUE
"1987",1987,"AT1G31710",0.528167405075538,FALSE,TRUE
"12679",12679,"AT5G01160",0.528202468113224,FALSE,TRUE
"6092",6092,"AT2G37180",0.528288684505249,FALSE,TRUE
"8851",8851,"AT3G33235",0.528882808159271,FALSE,TRUE
"8816",8816,"AT3G29670",0.529149553977365,FALSE,TRUE
"8674",8674,"AT3G27000",0.529168143642499,FALSE,TRUE
"9345",9345,"AT3G51720",0.529168235406026,FALSE,TRUE
"13344",13344,"AT5G11310",0.529173025805647,FALSE,TRUE
"6890",6890,"AT3G01210",0.529242043456271,FALSE,TRUE
"2583",2583,"AT1G52300",0.529374738703976,FALSE,TRUE
"11625",11625,"AT4G25440",0.529812343670481,FALSE,TRUE
"6211",6211,"AT2G38880",0.529818774711977,FALSE,TRUE
"12125",12125,"AT4G32690",0.529892704853605,FALSE,TRUE
"5487",5487,"AT2G28260",0.529971215834629,FALSE,TRUE
"16171",16171,"AT5G63320",0.529999535423674,FALSE,TRUE
"13551",13551,"AT5G14440",0.530238070386059,FALSE,TRUE
"15490",15490,"AT5G53160",0.530327039327489,FALSE,TRUE
"12641",12641,"AT4G39820",0.530392106743702,FALSE,TRUE
"2136",2136,"AT1G34380",0.530393040062998,FALSE,TRUE
"11335",11335,"AT4G21215",0.530422906585741,FALSE,TRUE
"4160",4160,"AT1G78800",0.530569339147126,FALSE,TRUE
"14375",14375,"AT5G27720",0.530805590562713,FALSE,TRUE
"13587",13587,"AT5G15050",0.53151442621843,FALSE,TRUE
"15737",15737,"AT5G56940",0.531535979512052,FALSE,TRUE
"11023",11023,"AT4G16360",0.53187218041127,FALSE,TRUE
"7410",7410,"AT3G08620",0.53187765296712,FALSE,TRUE
"9127",9127,"AT3G48250",0.531959084424541,FALSE,TRUE
"15824",15824,"AT5G58110",0.532297734878373,FALSE,TRUE
"2526",2526,"AT1G51390",0.532319635013686,FALSE,TRUE
"13262",13262,"AT5G10180",0.532524605648175,FALSE,TRUE
"3008",3008,"AT1G61080",0.532638841402291,FALSE,TRUE
"13438",13438,"AT5G12870",0.532786270982386,FALSE,TRUE
"4618",4618,"AT2G07733",0.532802307785464,FALSE,TRUE
"12408",12408,"AT4G36620",0.532837992455789,FALSE,TRUE
"1297",1297,"AT1G19910",0.532971612559383,FALSE,TRUE
"2215",2215,"AT1G42350",0.533028635892825,FALSE,TRUE
"7291",7291,"AT3G06670",0.533119954730143,FALSE,TRUE
"9813",9813,"AT3G58160",0.533196037102499,FALSE,TRUE
"354",354,"AT1G06230",0.533436535214452,FALSE,TRUE
"15564",15564,"AT5G54390",0.533478106624333,FALSE,TRUE
"5939",5939,"AT2G35040",0.533937035573612,FALSE,TRUE
"1600",1600,"AT1G24575",0.53412946711243,FALSE,TRUE
"7788",7788,"AT3G13810",0.534276450163745,FALSE,TRUE
"13223",13223,"AT5G09510",0.534448176693609,FALSE,TRUE
"11102",11102,"AT4G17310",0.534708722567347,FALSE,TRUE
"12674",12674,"AT5G01030",0.534712230925487,FALSE,TRUE
"4078",4078,"AT1G77550",0.534731053740677,FALSE,TRUE
"7736",7736,"AT3G13160",0.534910112091277,FALSE,TRUE
"10756",10756,"AT4G12460",0.535014536333546,FALSE,TRUE
"11402",11402,"AT4G22240",0.535132154920974,FALSE,TRUE
"15566",15566,"AT5G54430",0.535174482790906,FALSE,TRUE
"12457",12457,"AT4G37250",0.535367113793924,FALSE,TRUE
"6992",6992,"AT3G02570",0.535384083653933,FALSE,TRUE
"8998",8998,"AT3G46030",0.535438820738005,FALSE,TRUE
"1773",1773,"AT1G28120",0.535474164642615,FALSE,TRUE
"3882",3882,"AT1G74740",0.535474796387695,FALSE,TRUE
"13708",13708,"AT5G16790",0.535540517147874,FALSE,TRUE
"5328",5328,"AT2G25740",0.535548083837017,FALSE,TRUE
"13925",13925,"AT5G19840",0.535554833858095,FALSE,TRUE
"5017",5017,"AT2G20450",0.535569449858866,FALSE,TRUE
"493",493,"AT1G08210",0.535641899104332,FALSE,TRUE
"16376",16376,"AT5G65930",0.535871786677419,FALSE,TRUE
"10539",10539,"AT4G08170",0.535885016760581,FALSE,TRUE
"10208",10208,"AT4G00760",0.535931080242621,FALSE,TRUE
"14740",14740,"AT5G41600",0.536085609325128,FALSE,TRUE
"11029",11029,"AT4G16430",0.536110289210525,FALSE,TRUE
"14629",14629,"AT5G39710",0.536129516256149,FALSE,TRUE
"1587",1587,"AT1G24330",0.536317488200591,FALSE,TRUE
"9240",9240,"AT3G50110",0.536320606943626,FALSE,TRUE
"9506",9506,"AT3G53850",0.536370617271611,FALSE,TRUE
"4934",4934,"AT2G19140",0.536490613073203,FALSE,TRUE
"13473",13473,"AT5G13360",0.536726667416411,FALSE,TRUE
"9404",9404,"AT3G52460",0.53688769399172,FALSE,TRUE
"3968",3968,"AT1G76060",0.536921310224955,FALSE,TRUE
"7213",7213,"AT3G05700",0.537248925686473,FALSE,TRUE
"7152",7152,"AT3G04880",0.537606961173231,FALSE,TRUE
"3590",3590,"AT1G70518",0.537706745310003,FALSE,TRUE
"9897",9897,"AT3G59680",0.537709639409179,FALSE,TRUE
"10176",10176,"AT4G00310",0.537713660253567,FALSE,TRUE
"2243",2243,"AT1G43770",0.537716449261141,FALSE,TRUE
"14493",14493,"AT5G35775",0.537719489233353,FALSE,TRUE
"3630",3630,"AT1G71050",0.53772653366711,FALSE,TRUE
"13214",13214,"AT5G09350",0.537801941561346,FALSE,TRUE
"1490",1490,"AT1G22780",0.537805895119965,FALSE,TRUE
"8836",8836,"AT3G31367",0.53781663047632,FALSE,TRUE
"9558",9558,"AT3G54590",0.537830092458814,FALSE,TRUE
"6126",6126,"AT2G37680",0.537918046862002,FALSE,TRUE
"6103",6103,"AT2G37360",0.538075770996488,FALSE,TRUE
"6764",6764,"AT2G46530",0.538087682872855,FALSE,TRUE
"7128",7128,"AT3G04590",0.538498095974601,FALSE,TRUE
"9791",9791,"AT3G57830",0.538938422344315,FALSE,TRUE
"11565",11565,"AT4G24550",0.539006020987795,FALSE,TRUE
"1785",1785,"AT1G28290",0.539176564225917,FALSE,TRUE
"8317",8317,"AT3G21215",0.539353537478961,FALSE,TRUE
"4354",4354,"AT2G01480",0.539491581164681,FALSE,TRUE
"5876",5876,"AT2G34040",0.539555868953598,FALSE,TRUE
"9271",9271,"AT3G50690",0.539600049078132,FALSE,TRUE
"6315",6315,"AT2G40230",0.539607835747301,FALSE,TRUE
"6918",6918,"AT3G01610",0.539651401979068,FALSE,TRUE
"10536",10536,"AT4G08110",0.539651769847255,FALSE,TRUE
"16497",16497,"AT5G67530",0.539667562785861,FALSE,TRUE
"13921",13921,"AT5G19800",0.539828620921809,FALSE,TRUE
"846",846,"AT1G13195",0.53989500909955,FALSE,TRUE
"14441",14441,"AT5G32630",0.539979457115962,FALSE,TRUE
"10793",10793,"AT4G13070",0.540086532615845,FALSE,TRUE
"6745",6745,"AT2G46280",0.540112484767026,FALSE,TRUE
"2198",2198,"AT1G36790",0.540396333504451,FALSE,TRUE
"15794",15794,"AT5G57685",0.540556711348253,FALSE,TRUE
"13839",13839,"AT5G18700",0.540718341315137,FALSE,TRUE
"3585",3585,"AT1G70460",0.540752643380006,FALSE,TRUE
"2121",2121,"AT1G34130",0.540985703964147,FALSE,TRUE
"10661",10661,"AT4G10710",0.541138827319097,FALSE,TRUE
"2322",2322,"AT1G47550",0.541396841162993,FALSE,TRUE
"6005",6005,"AT2G35940",0.54141376787895,FALSE,TRUE
"2505",2505,"AT1G50920",0.54154016941132,FALSE,TRUE
"3139",3139,"AT1G63470",0.541678163974281,FALSE,TRUE
"5208",5208,"AT2G23700",0.541681072496224,FALSE,TRUE
"4873",4873,"AT2G18030",0.54168536105977,FALSE,TRUE
"11353",11353,"AT4G21520",0.54170779681344,FALSE,TRUE
"9731",9731,"AT3G57000",0.541779267849083,FALSE,TRUE
"9784",9784,"AT3G57750",0.541907092063747,FALSE,TRUE
"842",842,"AT1G13160",0.541953318651374,FALSE,TRUE
"10502",10502,"AT4G05590",0.54200485694499,FALSE,TRUE
"8298",8298,"AT3G20870",0.542013368771876,FALSE,TRUE
"9447",9447,"AT3G53020",0.542108598905837,FALSE,TRUE
"4367",4367,"AT2G01680",0.542187278027678,FALSE,TRUE
"1851",1851,"AT1G29600",0.542268208478122,FALSE,TRUE
"6173",6173,"AT2G38420",0.542708064612975,FALSE,TRUE
"5288",5288,"AT2G25190",0.542753267049657,FALSE,TRUE
"5242",5242,"AT2G24240",0.542940787171202,FALSE,TRUE
"1883",1883,"AT1G30040",0.54321327421844,FALSE,TRUE
"13881",13881,"AT5G19260",0.543314314106718,FALSE,TRUE
"6448",6448,"AT2G41980",0.543420953303095,FALSE,TRUE
"7740",7740,"AT3G13222",0.543512540082774,FALSE,TRUE
"16306",16306,"AT5G65060",0.543581369957814,FALSE,TRUE
"2278",2278,"AT1G45050",0.543612154484718,FALSE,TRUE
"14266",14266,"AT5G25520",0.543821002932877,FALSE,TRUE
"15401",15401,"AT5G51810",0.543947671373727,FALSE,TRUE
"1995",1995,"AT1G31814",0.544079243263003,FALSE,TRUE
"12914",12914,"AT5G04710",0.544089705488759,FALSE,TRUE
"7162",7162,"AT3G05010",0.544339859211932,FALSE,TRUE
"2286",2286,"AT1G45180",0.544347940138017,FALSE,TRUE
"2593",2593,"AT1G52410",0.544401017119952,FALSE,TRUE
"6941",6941,"AT3G01950",0.544610146932239,FALSE,TRUE
"14087",14087,"AT5G22850",0.544620888654715,FALSE,TRUE
"6757",6757,"AT2G46450",0.544631614594979,FALSE,TRUE
"13324",13324,"AT5G10980",0.544653725734235,FALSE,TRUE
"8177",8177,"AT3G19190",0.544924006067659,FALSE,TRUE
"11399",11399,"AT4G22190",0.545198946124112,FALSE,TRUE
"9070",9070,"AT3G47490",0.545505495302033,FALSE,TRUE
"11098",11098,"AT4G17250",0.545517425766737,FALSE,TRUE
"7949",7949,"AT3G15970",0.545589832347876,FALSE,TRUE
"750",750,"AT1G11820",0.545706414249605,FALSE,TRUE
"11410",11410,"AT4G22330",0.545937777323205,FALSE,TRUE
"13654",13654,"AT5G16110",0.54645259217832,FALSE,TRUE
"1414",1414,"AT1G21660",0.54655938961633,FALSE,TRUE
"7393",7393,"AT3G07950",0.54683136945568,FALSE,TRUE
"11925",11925,"AT4G29910",0.547049174007741,FALSE,TRUE
"7869",7869,"AT3G14940",0.547049718850586,FALSE,TRUE
"4881",4881,"AT2G18196",0.547052555241121,FALSE,TRUE
"12358",12358,"AT4G35870",0.547056168033819,FALSE,TRUE
"15702",15702,"AT5G56310",0.547063851563296,FALSE,TRUE
"2095",2095,"AT1G33440",0.547063868777648,FALSE,TRUE
"3113",3113,"AT1G63000",0.54708605190643,FALSE,TRUE
"5367",5367,"AT2G26355",0.547112408773989,FALSE,TRUE
"13798",13798,"AT5G18190",0.547113343379609,FALSE,TRUE
"6274",6274,"AT2G39760",0.547257913861854,FALSE,TRUE
"15114",15114,"AT5G47320",0.547319883432075,FALSE,TRUE
"12430",12430,"AT4G36890",0.547350077623289,FALSE,TRUE
"11895",11895,"AT4G29420",0.547442171128369,FALSE,TRUE
"3675",3675,"AT1G71865",0.547512316021654,FALSE,TRUE
"10252",10252,"AT4G01360",0.547575375447672,FALSE,TRUE
"2865",2865,"AT1G56610",0.547579437915487,FALSE,TRUE
"15446",15446,"AT5G52540",0.547769912893186,FALSE,TRUE
"1601",1601,"AT1G24600",0.548007912014376,FALSE,TRUE
"6706",6706,"AT2G45810",0.548294833145684,FALSE,TRUE
"16222",16222,"AT5G64020",0.548535664087972,FALSE,TRUE
"1370",1370,"AT1G21060",0.548612580088674,FALSE,TRUE
"12170",12170,"AT4G33310",0.548749742612827,FALSE,TRUE
"7921",7921,"AT3G15540",0.549073371293989,FALSE,TRUE
"5767",5767,"AT2G32295",0.54909547061466,FALSE,TRUE
"8637",8637,"AT3G26510",0.549128177920052,FALSE,TRUE
"4851",4851,"AT2G17700",0.549251735020212,FALSE,TRUE
"16365",16365,"AT5G65820",0.549475301318372,FALSE,TRUE
"6575",6575,"AT2G43830",0.549491907783361,FALSE,TRUE
"8192",8192,"AT3G19390",0.549502355102988,FALSE,TRUE
"15251",15251,"AT5G49440",0.550024803342168,FALSE,TRUE
"945",945,"AT1G14685",0.550113534872822,FALSE,TRUE
"8458",8458,"AT3G23570",0.550118954732242,FALSE,TRUE
"11013",11013,"AT4G16210",0.550194996313157,FALSE,TRUE
"1689",1689,"AT1G26850",0.550389003813504,FALSE,TRUE
"10551",10551,"AT4G08350",0.550478438451463,FALSE,TRUE
"1385",1385,"AT1G21270",0.551026370236991,FALSE,TRUE
"8606",8606,"AT3G26060",0.551045909365986,FALSE,TRUE
"7818",7818,"AT3G14180",0.551169656766043,FALSE,TRUE
"4444",4444,"AT2G03140",0.551284796101307,FALSE,TRUE
"2059",2059,"AT1G32860",0.552082681156607,FALSE,TRUE
"7982",7982,"AT3G16360",0.552466371804718,FALSE,TRUE
"14384",14384,"AT5G27850",0.552547346351618,FALSE,TRUE
"4469",4469,"AT2G03640",0.552598776080679,FALSE,TRUE
"6053",6053,"AT2G36630",0.552611787395466,FALSE,TRUE
"9542",9542,"AT3G54350",0.552619566199784,FALSE,TRUE
"14054",14054,"AT5G22360",0.552620456953975,FALSE,TRUE
"10058",10058,"AT3G62220",0.552682705600359,FALSE,TRUE
"14857",14857,"AT5G43400",0.552802153236013,FALSE,TRUE
"9798",9798,"AT3G57950",0.55287185207862,FALSE,TRUE
"3463",3463,"AT1G68630",0.553146240188142,FALSE,TRUE
"2248",2248,"AT1G43886",0.553248774739986,FALSE,TRUE
"13872",13872,"AT5G19172",0.553417843125858,FALSE,TRUE
"2778",2778,"AT1G55350",0.553570247939745,FALSE,TRUE
"1868",1868,"AT1G29850",0.553857518040902,FALSE,TRUE
"16168",16168,"AT5G63280",0.554004119729527,FALSE,TRUE
"5886",5886,"AT2G34200",0.554047388225969,FALSE,TRUE
"16352",16352,"AT5G65670",0.55408870681938,FALSE,TRUE
"3520",3520,"AT1G69460",0.554196243653235,FALSE,TRUE
"2750",2750,"AT1G55000",0.554239673754957,FALSE,TRUE
"7289",7289,"AT3G06650",0.554279401666507,FALSE,TRUE
"4835",4835,"AT2G17480",0.554335495331852,FALSE,TRUE
"12628",12628,"AT4G39620",0.554447863339756,FALSE,TRUE
"9259",9259,"AT3G50520",0.554920377895055,FALSE,TRUE
"15174",15174,"AT5G48180",0.555313593239827,FALSE,TRUE
"13039",13039,"AT5G06480",0.555349358660831,FALSE,TRUE
"6690",6690,"AT2G45600",0.555411209412511,FALSE,TRUE
"915",915,"AT1G14310",0.555479513875781,FALSE,TRUE
"7339",7339,"AT3G07300",0.555580671090255,FALSE,TRUE
"14022",14022,"AT5G21482",0.555669518116038,FALSE,TRUE
"6591",6591,"AT2G44090",0.555747042862042,FALSE,TRUE
"10548",10548,"AT4G08320",0.555770092476911,FALSE,TRUE
"13052",13052,"AT5G06680",0.555832439237055,FALSE,TRUE
"8975",8975,"AT3G45590",0.55584725193831,FALSE,TRUE
"7225",7225,"AT3G05890",0.55584763964846,FALSE,TRUE
"14126",14126,"AT5G23400",0.555847890862869,FALSE,TRUE
"7425",7425,"AT3G08820",0.555855807071103,FALSE,TRUE
"5735",5735,"AT2G31870",0.555876429860599,FALSE,TRUE
"9546",9546,"AT3G54390",0.555876696259522,FALSE,TRUE
"12017",12017,"AT4G31170",0.556214816212927,FALSE,TRUE
"11227",11227,"AT4G19045",0.556518280187313,FALSE,TRUE
"5118",5118,"AT2G22100",0.556519266977425,FALSE,TRUE
"471",471,"AT1G07930",0.55658067242955,FALSE,TRUE
"7832",7832,"AT3G14390",0.556659417395101,FALSE,TRUE
"5306",5306,"AT2G25490",0.556670789625209,FALSE,TRUE
"16432",16432,"AT5G66640",0.556675363360741,FALSE,TRUE
"10572",10572,"AT4G08810",0.556677746411386,FALSE,TRUE
"3517",3517,"AT1G69420",0.556796974737696,FALSE,TRUE
"14805",14805,"AT5G42660",0.557088407436407,FALSE,TRUE
"1108",1108,"AT1G17040",0.557165282585456,FALSE,TRUE
"8347",8347,"AT3G21690",0.557256637441588,FALSE,TRUE
"10631",10631,"AT4G10090",0.557448780384996,FALSE,TRUE
"1290",1290,"AT1G19790",0.557529619915679,FALSE,TRUE
"3410",3410,"AT1G67890",0.557606671781486,FALSE,TRUE
"8080",8080,"AT3G17830",0.558177966231923,FALSE,TRUE
"2354",2354,"AT1G48240",0.55820605966863,FALSE,TRUE
"11203",11203,"AT4G18730",0.558224197084021,FALSE,TRUE
"4225",4225,"AT1G79650",0.558266546226474,FALSE,TRUE
"3543",3543,"AT1G69780",0.558465361776627,FALSE,TRUE
"324",324,"AT1G05780",0.558718655877198,FALSE,TRUE
"13855",13855,"AT5G18980",0.558732080406623,FALSE,TRUE
"8489",8489,"AT3G24020",0.55886586092162,FALSE,TRUE
"15792",15792,"AT5G57655",0.559136632832094,FALSE,TRUE
"14147",14147,"AT5G23670",0.559212980910366,FALSE,TRUE
"9333",9333,"AT3G51520",0.55939220918809,FALSE,TRUE
"6104",6104,"AT2G37380",0.559495236234812,FALSE,TRUE
"6333",6333,"AT2G40460",0.55959299200447,FALSE,TRUE
"13221",13221,"AT5G09450",0.560137703062332,FALSE,TRUE
"2767",2767,"AT1G55250",0.560265376645906,FALSE,TRUE
"2264",2264,"AT1G44760",0.560737009409844,FALSE,TRUE
"4315",4315,"AT1G80900",0.560949248399954,FALSE,TRUE
"4191",4191,"AT1G79190",0.561171554982087,FALSE,TRUE
"373",373,"AT1G06530",0.561390724420469,FALSE,TRUE
"9305",9305,"AT3G51120",0.561608055976445,FALSE,TRUE
"10577",10577,"AT4G08920",0.561750137324758,FALSE,TRUE
"12417",12417,"AT4G36710",0.561873174666226,FALSE,TRUE
"16137",16137,"AT5G62880",0.562182686868814,FALSE,TRUE
"8653",8653,"AT3G26700",0.562251858989888,FALSE,TRUE
"4310",4310,"AT1G80830",0.562833120429734,FALSE,TRUE
"8171",8171,"AT3G19100",0.563279830119936,FALSE,TRUE
"653",653,"AT1G10350",0.563577530770615,FALSE,TRUE
"13389",13389,"AT5G11900",0.563696785351582,FALSE,TRUE
"14381",14381,"AT5G27820",0.563711863806325,FALSE,TRUE
"5090",5090,"AT2G21410",0.563849403222319,FALSE,TRUE
"8516",8516,"AT3G24500",0.563881028485694,FALSE,TRUE
"14144",14144,"AT5G23610",0.563918999151992,FALSE,TRUE
"8109",8109,"AT3G18190",0.563963592692035,FALSE,TRUE
"13790",13790,"AT5G18070",0.563964790245976,FALSE,TRUE
"22",22,"AT1G01260",0.563992385755115,FALSE,TRUE
"798",798,"AT1G12480",0.564015727785328,FALSE,TRUE
"7780",7780,"AT3G13730",0.564156343517039,FALSE,TRUE
"10028",10028,"AT3G61740",0.564180523868528,FALSE,TRUE
"12994",12994,"AT5G05830",0.564201958151355,FALSE,TRUE
"3795",3795,"AT1G73590",0.564346446277102,FALSE,TRUE
"11618",11618,"AT4G25320",0.564437719781839,FALSE,TRUE
"3254",3254,"AT1G65250",0.564498249621711,FALSE,TRUE
"11653",11653,"AT4G25850",0.564512637617159,FALSE,TRUE
"12064",12064,"AT4G31890",0.564520725730967,FALSE,TRUE
"5563",5563,"AT2G29410",0.564522215655592,FALSE,TRUE
"1701",1701,"AT1G27060",0.564529091830238,FALSE,TRUE
"16398",16398,"AT5G66170",0.564534857056063,FALSE,TRUE
"15872",15872,"AT5G58680",0.564545261551115,FALSE,TRUE
"14707",14707,"AT5G41020",0.5645575383371,FALSE,TRUE
"11093",11093,"AT4G17170",0.56461957740569,FALSE,TRUE
"8901",8901,"AT3G43863",0.564799943644614,FALSE,TRUE
"637",637,"AT1G10130",0.565068763575653,FALSE,TRUE
"8302",8302,"AT3G20920",0.565080126661082,FALSE,TRUE
"1274",1274,"AT1G19580",0.565094977997465,FALSE,TRUE
"15153",15153,"AT5G47800",0.565321589181967,FALSE,TRUE
"3825",3825,"AT1G73960",0.565411300483516,FALSE,TRUE
"15767",15767,"AT5G57280",0.565787910893154,FALSE,TRUE
"11731",11731,"AT4G27020",0.5658352008114,FALSE,TRUE
"10753",10753,"AT4G12400",0.56585975889599,FALSE,TRUE
"15710",15710,"AT5G56500",0.566100108711807,FALSE,TRUE
"8604",8604,"AT3G26020",0.56636692568159,FALSE,TRUE
"3860",3860,"AT1G74410",0.566520082561055,FALSE,TRUE
"11534",11534,"AT4G24130",0.566784122394926,FALSE,TRUE
"2162",2162,"AT1G35430",0.567274861637487,FALSE,TRUE
"3179",3179,"AT1G64190",0.567387945933856,FALSE,TRUE
"15437",15437,"AT5G52410",0.567474356509566,FALSE,TRUE
"10440",10440,"AT4G04500",0.567712169630123,FALSE,TRUE
"12353",12353,"AT4G35800",0.568457394745063,FALSE,TRUE
"8533",8533,"AT3G24800",0.568689041274066,FALSE,TRUE
"5192",5192,"AT2G23350",0.568883214256428,FALSE,TRUE
"7124",7124,"AT3G04520",0.569052860935859,FALSE,TRUE
"14647",14647,"AT5G39995",0.569186693725804,FALSE,TRUE
"5272",5272,"AT2G24820",0.56941825836105,FALSE,TRUE
"2627",2627,"AT1G53035",0.569529445113774,FALSE,TRUE
"13801",13801,"AT5G18230",0.569551040501129,FALSE,TRUE
